ECM File Output,,,,,
Filename (includes date): 2025-09-08-10-32-dic13-170.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 2breaks, crater on bottom piece,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 33.41241015624998,,,,,
Y Right: 106.94491406249993,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 178.7359375,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 188.7359375,,,,,
X max Position (raw - not laser corrected): 945.5078125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
49.412,110.0,0.0,2.86169e-08,--,na
49.412,110.25,0.0,2.93326e-08,--,na
49.412,110.5,0.0,2.937585e-08,--,na
49.412,110.75,0.0,3.01727e-08,--,na
49.412,111.0,0.0,3.01758e-08,--,na
49.412,111.25,0.0,3.08945e-08,--,na
49.412,111.5,0.0,3.1501199999999996e-08,--,na
49.412,111.75,0.0,3.137305e-08,--,na
49.412,112.0,0.0,3.341455e-08,--,na
49.412,112.25,0.0,3.25213e-08,--,na
49.412,112.5,0.0,3.26478e-08,--,na
49.412,112.75,0.0,3.2946900000000005e-08,--,na
49.412,113.0,0.0,3.3369e-08,--,na
49.412,113.25,0.0,3.41793e-08,--,na
49.412,113.5,0.0,3.38182e-08,--,na
49.412,113.75,0.0,3.38686e-08,--,na
49.412,114.0,0.0,3.4587000000000004e-08,--,na
49.412,114.25,0.0,3.50851e-08,--,na
49.412,114.5,0.0,3.32963e-08,--,na
49.412,114.75,0.0,3.4612700000000004e-08,--,na
49.412,115.0,0.0,3.479855e-08,--,na
49.412,115.25,0.0,3.52001e-08,--,na
49.412,115.5,0.0,3.581985e-08,--,na
49.412,115.75,0.0,3.574055e-08,--,na
49.412,116.0,0.0,3.5377e-08,--,na
49.412,116.25,0.0,3.54477e-08,--,na
49.412,116.5,0.0,3.5451500000000005e-08,--,na
49.412,116.75,0.0,3.484595e-08,--,na
49.412,117.0,0.0,3.60869e-08,--,na
49.412,117.25,0.0,3.56596e-08,--,na
49.412,117.5,0.0,3.51279e-08,--,na
49.412,117.75,0.0,3.646395e-08,--,na
49.412,118.0,0.0,3.5785e-08,--,na
49.412,118.25,0.0,3.55008e-08,--,na
49.412,118.5,0.0,3.47922e-08,--,na
49.412,118.75,0.0,3.560275e-08,--,na
49.412,119.0,0.0,3.60496e-08,--,na
49.412,119.25,0.0,3.5305349999999997e-08,--,na
49.412,119.5,0.0,3.68793e-08,--,na
49.412,119.75,0.0,3.6307349999999995e-08,--,na
49.412,120.0,0.0,3.625675e-08,--,na
49.412,120.25,0.0,3.73764e-08,--,na
49.412,120.5,0.0,3.681985e-08,--,na
49.412,120.75,0.0,3.69038e-08,--,na
49.412,121.0,0.0,3.75714e-08,--,na
49.412,121.25,0.0,3.75388e-08,--,na
49.412,121.5,0.0,3.7302950000000004e-08,--,na
49.412,121.75,0.0,3.774945e-08,--,na
49.412,122.0,0.0,3.77033e-08,--,na
49.412,122.25,0.0,3.79931e-08,--,na
49.412,122.5,0.0,3.836655e-08,--,na
49.412,122.75,0.0,3.801355e-08,--,na
49.412,123.0,0.0,3.85727e-08,--,na
49.412,123.25,0.0,3.89625e-08,--,na
49.412,123.5,0.0,3.923945e-08,--,na
49.412,123.75,0.0,3.94015e-08,--,na
49.412,124.0,0.0,3.93664e-08,--,na
49.412,124.25,0.0,3.97123e-08,--,na
49.412,124.5,0.0,4.09246e-08,--,na
49.412,124.75,0.0,3.96861e-08,--,na
49.412,125.0,0.0,4.05205e-08,--,na
49.412,125.25,0.0,4.023365e-08,--,na
49.412,125.5,0.0,4.01518e-08,--,na
49.412,125.75,0.0,4.0179e-08,--,na
49.412,126.0,0.0,4.00059e-08,--,na
49.412,126.25,0.0,4.0189500000000004e-08,--,na
49.412,126.5,0.0,4.06838e-08,--,na
49.412,126.75,0.0,4.00485e-08,--,na
49.412,127.0,0.0,4.00761e-08,--,na
49.412,127.25,0.0,4.00199e-08,--,na
49.412,127.5,0.0,4.029945e-08,--,na
49.412,127.75,0.0,3.9645050000000005e-08,--,na
49.412,128.0,0.0,3.97101e-08,--,na
49.412,128.25,0.0,4.00549e-08,--,na
49.412,128.5,0.0,4.016895e-08,--,na
49.412,128.75,0.0,3.94923e-08,--,na
49.412,129.0,0.0,3.95936e-08,--,na
49.412,129.25,0.0,3.928465e-08,--,na
49.412,129.5,0.0,3.92356e-08,--,na
49.412,129.75,0.0,3.889355e-08,--,na
49.412,130.0,0.0,3.8601e-08,--,na
49.412,130.25,0.0,3.92824e-08,--,na
49.412,130.5,0.0,3.74459e-08,--,na
49.412,130.75,0.0,3.81618e-08,--,na
49.412,131.0,0.0,3.82429e-08,--,na
49.412,131.25,0.0,3.79188e-08,--,na
49.412,131.5,0.0,3.79073e-08,--,na
49.412,131.75,0.0,3.81131e-08,--,na
49.412,132.0,0.0,3.77421e-08,--,na
49.412,132.25,0.0,3.7207e-08,--,na
49.412,132.5,0.0,3.69823e-08,--,na
49.412,132.75,0.0,3.74659e-08,--,na
49.412,133.0,0.0,3.59497e-08,--,na
49.412,133.25,0.0,3.7151450000000004e-08,--,na
49.412,133.5,0.0,3.66476e-08,--,na
49.412,133.75,0.0,3.635785e-08,--,na
49.412,134.0,0.0,3.62949e-08,--,na
49.412,134.25,0.0,3.57992e-08,--,na
49.412,134.5,0.0,3.602935e-08,--,na
49.412,134.75,0.0,3.58163e-08,--,na
49.412,135.0,0.0,3.50271e-08,--,na
49.412,135.25,0.0,3.5340699999999996e-08,--,na
49.412,135.5,0.0,3.5604e-08,--,na
49.412,135.75,0.0,3.30764e-08,--,na
49.412,136.0,0.0,3.53563e-08,--,na
49.412,136.25,0.0,3.5022149999999996e-08,--,na
49.412,136.5,0.0,3.4869299999999996e-08,--,na
49.412,136.75,0.0,3.51642e-08,--,na
49.412,137.0,0.0,3.47395e-08,--,na
49.412,137.25,0.0,3.46672e-08,--,na
49.412,137.5,0.0,3.4547699999999996e-08,--,na
49.412,137.75,0.0,3.4729200000000004e-08,--,na
49.412,138.0,0.0,3.40222e-08,--,na
49.412,138.25,0.0,3.41127e-08,--,na
49.412,138.5,0.0,3.40208e-08,--,na
49.412,138.75,0.0,3.400145e-08,--,na
49.412,139.0,0.0,3.36842e-08,--,na
49.412,139.25,0.0,3.22608e-08,--,na
49.412,139.5,0.0,3.3706e-08,--,na
49.412,139.75,0.0,3.30342e-08,--,na
49.412,140.0,0.0,3.25216e-08,--,na
49.412,140.25,0.0,3.2065500000000003e-08,--,na
49.412,140.5,0.0,3.1590700000000005e-08,--,na
49.412,140.75,0.0,3.23036e-08,--,na
49.412,141.0,0.0,3.24596e-08,--,na
49.412,141.25,0.0,3.184285e-08,--,na
49.412,141.5,0.0,3.2220649999999995e-08,--,na
49.412,141.75,0.0,3.15323e-08,--,na
49.412,142.0,0.0,3.14663e-08,--,na
49.412,142.25,0.0,3.1099e-08,--,na
49.412,142.5,0.0,3.09218e-08,--,na
49.412,142.75,0.0,3.04215e-08,--,na
49.412,143.0,0.0,3.08837e-08,--,na
49.412,143.25,0.0,2.9860850000000004e-08,--,na
49.412,143.5,0.0,2.9568499999999998e-08,--,na
49.412,143.75,0.0,3.00982e-08,--,na
49.412,144.0,0.0,2.95435e-08,--,na
49.412,144.25,0.0,2.9102599999999998e-08,--,na
49.412,144.5,0.0,2.872005e-08,--,na
49.412,144.75,0.0,2.84453e-08,--,na
49.412,145.0,0.0,2.86248e-08,--,na
49.412,145.25,0.0,2.85121e-08,--,na
49.412,145.5,0.0,2.9184349999999998e-08,--,na
49.412,145.75,0.0,2.82357e-08,--,na
49.412,146.0,0.0,2.80111e-08,--,na
49.412,146.25,0.0,2.90969e-08,--,na
49.412,146.5,0.0,2.716665e-08,--,na
49.412,146.75,0.0,2.74836e-08,--,na
49.412,147.0,0.0,2.64468e-08,--,na
49.412,147.25,0.0,2.7418e-08,--,na
49.412,147.5,0.0,2.66818e-08,--,na
49.412,147.75,0.0,2.6462e-08,--,na
49.412,148.0,0.0,2.62999e-08,--,na
49.412,148.25,0.0,2.62224e-08,--,na
49.412,148.5,0.0,2.646735e-08,--,na
49.412,148.75,0.0,2.65865e-08,--,na
49.412,149.0,0.0,2.5954049999999998e-08,--,na
49.412,149.25,0.0,2.6179699999999997e-08,--,na
49.412,149.5,0.0,2.65022e-08,--,na
49.412,149.75,0.0,2.49143e-08,--,na
49.412,150.0,0.0,2.600675e-08,--,na
49.412,150.25,0.0,2.640885e-08,--,na
49.412,150.5,0.0,2.55365e-08,--,na
49.412,150.75,0.0,2.60174e-08,--,na
49.412,151.0,0.0,2.55756e-08,--,na
49.412,151.25,0.0,2.645645e-08,--,na
49.412,151.5,0.0,2.5459399999999998e-08,--,na
49.412,151.75,0.0,2.51692e-08,--,na
49.412,152.0,0.0,2.6216e-08,--,na
49.412,152.25,0.0,2.603305e-08,--,na
49.412,152.5,0.0,2.665715e-08,--,na
49.412,152.75,0.0,2.71903e-08,--,na
49.412,153.0,0.0,2.6856e-08,--,na
49.412,153.25,0.0,2.70009e-08,--,na
49.412,153.5,0.0,2.70243e-08,--,na
49.412,153.75,0.0,2.61978e-08,--,na
49.412,154.0,0.0,2.71119e-08,--,na
49.412,154.25,0.0,2.80186e-08,--,na
49.412,154.5,0.0,2.71024e-08,--,na
49.412,154.75,0.0,2.79322e-08,--,na
49.412,155.0,0.0,2.7927149999999997e-08,--,na
49.412,155.25,0.0,2.84195e-08,--,na
49.412,155.5,0.0,2.87869e-08,--,na
49.412,155.75,0.0,2.97691e-08,--,na
49.412,156.0,0.0,2.8991e-08,--,na
49.412,156.25,0.0,2.89656e-08,--,na
49.412,156.5,0.0,2.97928e-08,--,na
49.412,156.75,0.0,2.99369e-08,--,na
49.412,157.0,0.0,2.9497350000000002e-08,--,na
49.412,157.25,0.0,3.030725e-08,--,na
49.412,157.5,0.0,3.03759e-08,--,na
49.412,157.75,0.0,3.099695e-08,--,na
49.412,158.0,0.0,3.05499e-08,--,na
49.412,158.25,0.0,3.1172750000000004e-08,--,na
49.412,158.5,0.0,3.10684e-08,--,na
49.412,158.75,0.0,3.14322e-08,--,na
49.412,159.0,0.0,3.14666e-08,--,na
49.412,159.25,0.0,3.152855e-08,--,na
49.412,159.5,0.0,3.326e-08,--,na
49.412,159.75,0.0,3.3050900000000004e-08,--,na
49.412,160.0,0.0,3.343e-08,--,na
49.412,160.25,0.0,3.32628e-08,--,na
49.412,160.5,0.0,3.3746e-08,--,na
49.412,160.75,0.0,3.38212e-08,--,na
49.412,161.0,0.0,3.44999e-08,--,na
49.412,161.25,0.0,3.46991e-08,--,na
49.412,161.5,0.0,3.46047e-08,--,na
49.412,161.75,0.0,3.5190049999999996e-08,--,na
49.412,162.0,0.0,3.58803e-08,--,na
49.412,162.25,0.0,3.59229e-08,--,na
49.412,162.5,0.0,3.64235e-08,--,na
49.412,162.75,0.0,3.66691e-08,--,na
49.412,163.0,0.0,3.66605e-08,--,na
49.412,163.25,0.0,3.72633e-08,--,na
49.412,163.5,0.0,3.7715e-08,--,na
49.412,163.75,0.0,3.73901e-08,--,na
49.412,164.0,0.0,3.82395e-08,--,na
49.412,164.25,0.0,3.8014950000000004e-08,--,na
49.412,164.5,0.0,3.77646e-08,--,na
49.412,164.75,0.0,3.932825e-08,--,na
49.412,165.0,0.0,3.9693849999999996e-08,--,na
49.412,165.25,0.0,3.9287950000000005e-08,--,na
49.412,165.5,0.0,4.01705e-08,--,na
49.412,165.75,0.0,3.98766e-08,--,na
49.412,166.0,0.0,4.0756250000000005e-08,--,na
49.412,166.25,0.0,4.1368599999999996e-08,--,na
49.412,166.5,0.0,4.2662e-08,--,na
49.412,166.75,0.0,4.18442e-08,--,na
49.412,167.0,0.0,4.259555e-08,--,na
49.412,167.25,0.0,4.331215e-08,--,na
49.412,167.5,0.0,4.27205e-08,--,na
49.412,167.75,0.0,4.3809299999999995e-08,--,na
49.412,168.0,0.0,4.33066e-08,--,na
49.412,168.25,0.0,4.34354e-08,--,na
49.412,168.5,0.0,4.33027e-08,--,na
49.412,168.75,0.0,4.3930349999999996e-08,--,na
49.412,169.0,0.0,4.55551e-08,--,na
49.412,169.25,0.0,4.391025e-08,--,na
49.412,169.5,0.0,4.39328e-08,--,na
49.412,169.75,0.0,4.419615e-08,--,na
49.412,170.0,0.0,4.31281e-08,--,na
49.412,170.25,0.0,4.41706e-08,--,na
49.412,170.5,0.0,4.54699e-08,--,na
49.412,170.75,0.0,4.397715e-08,--,na
49.412,171.0,0.0,4.3576200000000003e-08,--,na
49.412,171.25,0.0,4.35619e-08,--,na
49.412,171.5,0.0,4.35219e-08,--,na
49.412,171.75,0.0,4.323705e-08,--,na
49.412,172.0,0.0,4.28191e-08,--,na
49.412,172.25,0.0,4.27884e-08,--,na
49.412,172.5,0.0,4.44717e-08,--,na
49.412,172.75,0.0,4.27173e-08,--,na
49.412,173.0,0.0,4.200265e-08,--,na
49.412,173.25,0.0,4.10861e-08,--,na
49.412,173.5,0.0,3.86923e-08,--,na
49.412,173.75,0.0,4.278885e-08,--,na
49.412,174.0,0.0,3.9005250000000004e-08,--,na
49.412,174.25,0.0,3.96386e-08,--,na
49.412,174.5,0.0,3.87017e-08,--,na
49.412,174.75,0.0,3.90582e-08,--,na
49.412,175.0,0.0,3.72272e-08,--,na
49.412,175.25,0.0,3.79072e-08,--,na
49.412,175.5,0.0,3.75519e-08,--,na
49.412,175.75,0.0,3.71951e-08,--,na
49.412,176.0,0.0,3.76374e-08,--,na
49.412,176.25,0.0,2.98783e-08,--,na
49.412,176.5,0.0,3.51655e-08,--,na
49.412,176.75,0.0,3.562955e-08,--,na
49.412,177.0,0.0,3.52509e-08,--,na
49.412,177.25,0.0,3.48773e-08,--,na
49.412,177.5,0.0,3.349455e-08,--,na
49.412,177.75,0.0,3.18608e-08,--,na
49.412,178.0,0.0,3.2396149999999996e-08,--,na
49.412,178.25,0.0,3.12327e-08,--,na
49.412,178.5,0.0,3.0749299999999996e-08,--,na
49.412,178.75,0.0,3.0601699999999995e-08,--,na
49.412,179.0,0.0,3.17634e-08,--,na
49.412,179.25,0.0,2.97841e-08,--,na
49.412,179.5,0.0,2.93851e-08,--,na
49.412,179.75,0.0,2.80339e-08,--,na
49.412,180.0,0.0,3.11608e-08,--,na
49.412,180.25,0.0,2.89069e-08,--,na
49.412,180.5,0.0,2.9474850000000003e-08,--,na
49.412,180.75,0.0,2.78482e-08,--,na
49.412,181.0,0.0,2.70299e-08,--,na
49.412,181.25,0.0,2.84876e-08,--,na
49.412,181.5,0.0,2.82513e-08,--,na
49.412,181.75,0.0,2.687755e-08,--,na
49.412,182.0,0.0,2.7012450000000002e-08,--,na
49.412,182.25,0.0,2.88068e-08,--,na
49.412,182.5,0.0,2.6938e-08,--,na
49.412,182.75,0.0,2.74348e-08,--,na
49.412,183.0,0.0,2.68792e-08,--,na
49.412,183.25,0.0,2.76933e-08,--,na
49.412,183.5,0.0,2.7956250000000003e-08,--,na
49.412,183.75,0.0,2.99329e-08,--,na
49.412,184.0,0.0,2.78215e-08,--,na
49.412,184.25,0.0,2.79177e-08,--,na
49.412,184.5,0.0,2.808225e-08,--,na
49.412,184.75,0.0,2.9947250000000004e-08,--,na
49.412,185.0,0.0,2.96282e-08,--,na
49.412,185.25,0.0,2.55774e-08,--,na
49.412,185.5,0.0,3.1383349999999996e-08,--,na
49.412,185.75,0.0,3.11593e-08,--,na
49.412,186.0,0.0,3.15319e-08,--,na
49.412,186.25,0.0,3.04093e-08,--,na
49.412,186.5,0.0,3.16719e-08,--,na
49.412,186.75,0.0,3.26035e-08,--,na
49.412,187.0,0.0,3.20735e-08,--,na
49.412,187.25,0.0,3.2586699999999996e-08,--,na
49.412,187.5,0.0,3.17342e-08,--,na
49.412,187.75,0.0,3.4022699999999997e-08,--,na
49.412,188.0,0.0,3.26741e-08,--,na
49.412,188.25,0.0,3.32168e-08,--,na
49.412,188.5,0.0,3.32638e-08,--,na
49.412,188.75,0.0,3.34054e-08,--,na
49.412,189.0,0.0,3.511015e-08,--,na
49.412,189.25,0.0,3.52875e-08,--,na
49.412,189.5,0.0,3.39815e-08,--,na
49.412,189.75,0.0,3.44089e-08,--,na
49.412,190.0,0.0,3.4846999999999994e-08,--,na
49.412,190.25,0.0,3.46772e-08,--,na
49.412,190.5,0.0,3.43625e-08,--,na
49.412,190.75,0.0,3.4474900000000004e-08,--,na
49.412,191.0,0.0,3.46776e-08,--,na
49.412,191.25,0.0,3.53642e-08,--,na
49.412,191.5,0.0,3.406835e-08,--,na
49.412,191.75,0.0,3.64534e-08,--,na
49.412,192.0,0.0,3.64783e-08,--,na
49.412,192.25,0.0,3.56893e-08,--,na
49.412,192.5,0.0,3.5540450000000004e-08,--,na
49.412,192.75,0.0,3.5565e-08,--,na
49.412,193.0,0.0,3.59827e-08,--,na
49.412,193.25,0.0,3.62645e-08,--,na
49.412,193.5,0.0,3.62741e-08,--,na
49.412,193.75,0.0,3.76324e-08,--,na
49.412,194.0,0.0,3.6383e-08,--,na
49.412,194.25,0.0,3.51801e-08,--,na
49.412,194.5,0.0,3.872825e-08,--,na
49.412,194.75,0.0,3.623945e-08,--,na
49.412,195.0,0.0,3.63457e-08,--,na
49.412,195.25,0.0,3.60422e-08,--,na
49.412,195.5,0.0,3.57166e-08,--,na
49.412,195.75,0.0,3.7250200000000004e-08,--,na
49.412,196.0,0.0,3.67703e-08,--,na
49.412,196.25,0.0,3.59262e-08,--,na
49.412,196.5,0.0,3.54962e-08,--,na
49.412,196.75,0.0,3.63534e-08,--,na
49.412,197.0,0.0,4.53781e-08,--,na
49.412,197.25,0.0,3.5891049999999996e-08,--,na
49.412,197.5,0.0,3.61941e-08,--,na
49.412,197.75,0.0,3.623255e-08,--,na
49.412,198.0,0.0,3.73317e-08,--,na
49.412,198.25,0.0,3.65509e-08,--,na
49.412,198.5,0.0,3.71739e-08,--,na
49.412,198.75,0.0,3.72746e-08,--,na
49.412,199.0,0.0,3.73968e-08,--,na
49.412,199.25,0.0,3.71688e-08,--,na
49.412,199.5,0.0,3.7260850000000004e-08,--,na
49.412,199.75,0.0,3.583385e-08,--,na
49.412,200.0,0.0,4.09859e-08,--,na
49.412,200.25,0.0,3.79859e-08,--,na
49.412,200.5,0.0,3.23958e-08,--,na
49.412,200.75,0.0,3.863275e-08,--,na
49.412,201.0,0.0,3.80954e-08,--,na
49.412,201.25,0.0,3.7917999999999996e-08,--,na
49.412,201.5,0.0,3.76763e-08,--,na
49.412,201.75,0.0,3.6056650000000004e-08,--,na
49.412,202.0,0.0,3.82454e-08,--,na
49.412,202.25,0.0,3.60779e-08,--,na
49.412,202.5,0.0,3.72512e-08,--,na
49.412,202.75,0.0,3.865025e-08,--,na
49.412,203.0,0.0,3.77829e-08,--,na
49.412,203.25,0.0,4.06464e-08,--,na
49.412,203.5,0.0,3.97034e-08,--,na
49.412,203.75,0.0,3.8051249999999995e-08,--,na
49.412,204.0,0.0,3.98856e-08,--,na
49.412,204.25,0.0,3.9248050000000004e-08,--,na
49.412,204.5,0.0,3.84669e-08,--,na
49.412,204.75,0.0,3.9345e-08,--,na
49.412,205.0,0.0,3.9654e-08,--,na
49.412,205.25,0.0,3.985475e-08,--,na
49.412,205.5,0.0,4.021455e-08,--,na
49.412,205.75,0.0,4.09743e-08,--,na
49.412,206.0,0.0,3.74695e-08,--,na
49.412,206.25,0.0,4.013225e-08,--,na
49.412,206.5,0.0,3.875945e-08,--,na
49.412,206.75,0.0,3.9185e-08,--,na
49.412,207.0,0.0,3.92915e-08,--,na
49.412,207.25,0.0,3.91778e-08,--,na
49.412,207.5,0.0,3.855715e-08,--,na
49.412,207.75,0.0,3.923305e-08,--,na
49.412,208.0,0.0,3.87649e-08,--,na
49.412,208.25,0.0,3.898595e-08,--,na
49.412,208.5,0.0,3.905135e-08,--,na
49.412,208.75,0.0,3.91761e-08,--,na
49.412,209.0,0.0,3.9403450000000003e-08,--,na
49.412,209.25,0.0,3.872245e-08,--,na
49.412,209.5,0.0,3.88994e-08,--,na
49.412,209.75,0.0,3.84262e-08,--,na
49.412,210.0,0.0,3.88868e-08,--,na
49.412,210.25,0.0,4.08033e-08,--,na
49.412,210.5,0.0,3.960595e-08,--,na
49.412,210.75,0.0,3.53092e-08,--,na
49.412,211.0,0.0,3.91073e-08,--,na
49.412,211.25,0.0,3.84402e-08,--,na
49.412,211.5,0.0,4.04832e-08,--,na
49.412,211.75,0.0,3.81162e-08,--,na
49.412,212.0,0.0,3.9243e-08,--,na
49.412,212.25,0.0,3.97538e-08,--,na
49.412,212.5,0.0,3.928565e-08,--,na
49.412,212.75,0.0,4.01777e-08,--,na
49.412,213.0,0.0,3.96013e-08,--,na
49.412,213.25,0.0,3.9333e-08,--,na
49.412,213.5,0.0,4.055925e-08,--,na
49.412,213.75,0.0,3.69025e-08,--,na
49.412,214.0,0.0,3.9885500000000003e-08,--,na
49.412,214.25,0.0,4.09072e-08,--,na
49.412,214.5,0.0,3.9210449999999996e-08,--,na
49.412,214.75,0.0,3.63498e-08,--,na
49.412,215.0,0.0,3.79098e-08,--,na
49.412,215.25,0.0,3.95272e-08,--,na
49.412,215.5,0.0,4.1190100000000006e-08,--,na
49.412,215.75,0.0,4.0671e-08,--,na
49.412,216.0,0.0,3.98258e-08,--,na
49.412,216.25,0.0,4.56178e-08,--,na
49.412,216.5,0.0,3.9222e-08,--,na
49.412,216.75,0.0,3.88083e-08,--,na
49.412,217.0,0.0,3.958795e-08,--,na
49.412,217.25,0.0,4.0094749999999996e-08,--,na
49.412,217.5,0.0,4.16063e-08,--,na
49.412,217.75,0.0,3.8765e-08,--,na
49.412,218.0,0.0,4.0543700000000006e-08,--,na
49.412,218.25,0.0,3.939435e-08,--,na
49.412,218.5,0.0,4.01785e-08,--,na
49.412,218.75,0.0,3.94632e-08,--,na
49.412,219.0,0.0,3.9916199999999996e-08,--,na
49.412,219.25,0.0,3.602015e-08,--,na
49.412,219.5,0.0,3.86349e-08,--,na
49.412,219.75,0.0,3.85715e-08,--,na
49.412,220.0,0.0,3.79057e-08,--,na
49.412,220.25,0.0,3.872365e-08,--,na
49.412,220.5,0.0,3.901205e-08,--,na
49.412,220.75,0.0,3.82854e-08,--,na
49.412,221.0,0.0,3.8148700000000003e-08,--,na
49.412,221.25,0.0,3.8953e-08,--,na
49.412,221.5,0.0,3.85874e-08,--,na
49.412,221.75,0.0,3.88202e-08,--,na
49.412,222.0,0.0,3.835925e-08,--,na
49.412,222.25,0.0,3.7649900000000004e-08,--,na
49.412,222.5,0.0,3.84293e-08,--,na
49.412,222.75,0.0,3.894375e-08,--,na
49.412,223.0,0.0,3.79114e-08,--,na
49.412,223.25,0.0,3.791855e-08,--,na
49.412,223.5,0.0,3.8372050000000004e-08,--,na
49.412,223.75,0.0,3.78192e-08,--,na
49.412,224.0,0.0,3.7805100000000005e-08,--,na
49.412,224.25,0.0,3.720985e-08,--,na
49.412,224.5,0.0,3.73208e-08,--,na
49.412,224.75,0.0,3.71196e-08,--,na
49.412,225.0,0.0,3.71767e-08,--,na
49.412,225.25,0.0,3.750835e-08,--,na
49.412,225.5,0.0,3.7231e-08,--,na
49.412,225.75,0.0,3.58403e-08,--,na
49.412,226.0,0.0,3.693645e-08,--,na
49.412,226.25,0.0,3.69155e-08,--,na
49.412,226.5,0.0,3.727745e-08,--,na
49.412,226.75,0.0,3.63287e-08,--,na
49.412,227.0,0.0,3.71747e-08,--,na
49.412,227.25,0.0,3.454295e-08,--,na
49.412,227.5,0.0,3.61329e-08,--,na
49.412,227.75,0.0,3.6899449999999996e-08,--,na
49.412,228.0,0.0,3.61771e-08,--,na
49.412,228.25,0.0,3.6063549999999993e-08,--,na
49.412,228.5,0.0,3.596345e-08,--,na
49.412,228.75,0.0,3.5855e-08,--,na
49.412,229.0,0.0,3.65488e-08,--,na
49.412,229.25,0.0,3.57338e-08,--,na
49.412,229.5,0.0,3.552005e-08,--,na
49.412,229.75,0.0,3.52136e-08,--,na
49.412,230.0,0.0,3.565885e-08,--,na
49.412,230.25,0.0,3.6008450000000005e-08,--,na
49.412,230.5,0.0,3.69282e-08,--,na
49.412,230.75,0.0,3.54237e-08,--,na
49.412,231.0,0.0,3.4123550000000004e-08,--,na
49.412,231.25,0.0,3.63458e-08,--,na
49.412,231.5,0.0,3.55397e-08,--,na
49.412,231.75,0.0,3.7148349999999995e-08,--,na
49.412,232.0,0.0,3.6073e-08,--,na
49.412,232.25,0.0,3.544785e-08,--,na
49.412,232.5,0.0,3.5000499999999996e-08,--,na
49.412,232.75,0.0,3.47648e-08,--,na
49.412,233.0,0.0,3.5089799999999994e-08,--,na
49.412,233.25,0.0,3.43268e-08,--,na
49.412,233.5,0.0,3.39217e-08,--,na
49.412,233.75,0.0,3.48365e-08,--,na
49.412,234.0,0.0,3.40546e-08,--,na
49.412,234.25,0.0,3.340815e-08,--,na
49.412,234.5,0.0,3.3422e-08,--,na
49.412,234.75,0.0,3.36072e-08,--,na
49.412,235.0,0.0,3.20264e-08,--,na
49.412,235.25,0.0,3.3042450000000003e-08,--,na
49.412,235.5,0.0,3.32537e-08,--,na
49.412,235.75,0.0,3.29461e-08,--,na
49.412,236.0,0.0,3.22726e-08,--,na
49.412,236.25,0.0,3.22275e-08,--,na
49.412,236.5,0.0,3.1706e-08,--,na
49.412,236.75,0.0,3.1308299999999995e-08,--,na
49.412,237.0,0.0,2.94342e-08,--,na
49.412,237.25,0.0,3.03598e-08,--,na
49.412,237.5,0.0,3.00673e-08,--,na
49.412,237.75,0.0,2.90144e-08,--,na
49.412,238.0,0.0,2.835705e-08,--,na
49.412,238.25,0.0,2.817525e-08,--,na
49.412,238.5,0.0,2.68624e-08,--,na
49.412,238.75,0.0,2.693365e-08,--,na
49.412,239.0,0.0,2.57379e-08,--,na
49.412,239.25,0.0,2.615415e-08,--,na
49.412,239.5,0.0,2.51609e-08,--,na
49.412,239.75,0.0,2.48083e-08,--,na
49.412,240.0,0.0,2.41109e-08,--,na
49.412,240.25,0.0,2.3945e-08,--,na
49.412,240.5,0.0,2.24558e-08,--,na
49.412,240.75,0.0,2.240695e-08,--,na
49.412,241.0,0.0,2.15375e-08,--,na
49.412,241.25,0.0,2.120335e-08,--,na
49.412,241.5,0.0,2.09794e-08,--,na
49.412,241.75,0.0,1.9906199999999997e-08,--,na
49.412,242.0,0.0,1.98455e-08,--,na
49.412,242.25,0.0,1.92125e-08,--,na
49.412,242.5,0.0,1.72313e-08,--,na
49.412,242.75,0.0,1.833495e-08,--,na
49.412,243.0,0.0,1.85207e-08,--,na
49.412,243.25,0.0,1.8346e-08,--,na
49.412,243.5,0.0,1.82115e-08,--,na
49.412,243.75,0.0,1.782175e-08,--,na
49.412,244.0,0.0,1.823705e-08,--,na
49.412,244.25,0.0,1.78126e-08,--,na
49.412,244.5,0.0,1.78321e-08,--,na
49.412,244.75,0.0,1.7671400000000002e-08,--,na
49.412,245.0,0.0,1.7839349999999998e-08,--,na
49.412,245.25,0.0,1.630995e-08,--,na
49.412,245.5,0.0,1.58377e-08,--,na
49.412,245.75,0.0,1.50842e-08,--,na
49.412,246.0,0.0,1.496325e-08,--,na
49.412,246.25,0.0,1.36349e-08,--,na
49.412,246.5,0.0,1.36464e-08,--,na
49.412,246.75,0.0,1.32986e-08,--,na
49.412,247.0,0.0,1.22554e-08,--,na
49.412,247.25,0.0,1.2200750000000001e-08,--,na
