ECM File Output,,,,,
Filename (includes date): 2025-09-08-15-31-den13a-175.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis, 6 breaks!!!!!,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 5,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.887792968749984,,,,,
Y Right: 102.02862499999995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 19.3265625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 19.3265625,,,,,
X max Position (raw - not laser corrected): 922.0812500000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
50.888,829.0,0.0,2.7332999999999997e-08,--,na
50.888,829.25,0.0,2.65647e-08,--,na
50.888,829.5,0.0,2.62693e-08,--,na
50.888,829.75,0.0,2.9239299999999998e-08,--,na
50.888,830.0,0.0,2.671115e-08,--,na
50.888,830.25,0.0,2.74385e-08,--,na
50.888,830.5,0.0,2.7076950000000002e-08,--,na
50.888,830.75,0.0,2.77885e-08,--,na
50.888,831.0,0.0,2.716625e-08,--,na
50.888,831.25,0.0,2.8380199999999998e-08,--,na
50.888,831.5,0.0,2.79665e-08,--,na
50.888,831.75,0.0,2.81039e-08,--,na
50.888,832.0,0.0,2.68477e-08,--,na
50.888,832.25,0.0,2.9582e-08,--,na
50.888,832.5,0.0,2.849345e-08,--,na
50.888,832.75,0.0,2.639625e-08,--,na
50.888,833.0,0.0,2.54437e-08,--,na
50.888,833.25,0.0,2.8235e-08,--,na
50.888,833.5,0.0,2.74936e-08,--,na
50.888,833.75,0.0,2.7858999999999998e-08,--,na
50.888,834.0,0.0,2.7373399999999998e-08,--,na
50.888,834.25,0.0,2.71867e-08,--,na
50.888,834.5,0.0,2.66074e-08,--,na
50.888,834.75,0.0,2.5777650000000002e-08,--,na
50.888,835.0,0.0,2.46141e-08,--,na
50.888,835.25,0.0,2.64653e-08,--,na
50.888,835.5,0.0,2.715635e-08,--,na
50.888,835.75,0.0,2.5026500000000002e-08,--,na
50.888,836.0,0.0,2.5550650000000003e-08,--,na
50.888,836.25,0.0,2.4668e-08,--,na
50.888,836.5,0.0,2.355585e-08,--,na
50.888,836.75,0.0,2.30144e-08,--,na
50.888,837.0,0.0,2.407555e-08,--,na
50.888,837.25,0.0,2.2472e-08,--,na
50.888,837.5,0.0,2.356805e-08,--,na
50.888,837.75,0.0,2.368115e-08,--,na
50.888,838.0,0.0,2.39887e-08,--,na
50.888,838.25,0.0,2.245e-08,--,na
50.888,838.5,0.0,2.230945e-08,--,na
50.888,838.75,0.0,2.21975e-08,--,na
50.888,839.0,0.0,2.294045e-08,--,na
50.888,839.25,0.0,2.15778e-08,--,na
50.888,839.5,0.0,2.1255e-08,--,na
50.888,839.75,0.0,2.269765e-08,--,na
50.888,840.0,0.0,2.33685e-08,--,na
50.888,840.25,0.0,2.22584e-08,--,na
50.888,840.5,0.0,1.74939e-08,--,na
50.888,840.75,0.0,2.1331049999999997e-08,--,na
50.888,841.0,0.0,2.12876e-08,--,na
50.888,841.25,0.0,2.0434e-08,--,na
50.888,841.5,0.0,2.059355e-08,--,na
50.888,841.75,0.0,2.071735e-08,--,na
50.888,842.0,0.0,1.963975e-08,--,na
50.888,842.25,0.0,2.07832e-08,--,na
50.888,842.5,0.0,2.12094e-08,--,na
50.888,842.75,0.0,2.101425e-08,--,na
50.888,843.0,0.0,2.02741e-08,--,na
50.888,843.25,0.0,2.25304e-08,--,na
50.888,843.5,0.0,2.021475e-08,--,na
50.888,843.75,0.0,2.043625e-08,--,na
50.888,844.0,0.0,1.9217099999999998e-08,--,na
50.888,844.25,0.0,1.94689e-08,--,na
50.888,844.5,0.0,2.198545e-08,--,na
50.888,844.75,0.0,2.0345e-08,--,na
50.888,845.0,0.0,2.153205e-08,--,na
50.888,845.25,0.0,1.8503e-08,--,na
50.888,845.5,0.0,1.948275e-08,--,na
50.888,845.75,0.0,1.42096e-08,--,na
50.888,846.0,0.0,1.9179600000000002e-08,--,na
50.888,846.25,0.0,1.94198e-08,--,na
50.888,846.5,0.0,1.9818550000000002e-08,--,na
50.888,846.75,0.0,2.008575e-08,--,na
50.888,847.0,0.0,2.00705e-08,--,na
50.888,847.25,0.0,1.95183e-08,--,na
50.888,847.5,0.0,2.07886e-08,--,na
50.888,847.75,0.0,2.00416e-08,--,na
50.888,848.0,0.0,2.06193e-08,--,na
50.888,848.25,0.0,2.111545e-08,--,na
50.888,848.5,0.0,1.98908e-08,--,na
50.888,848.75,0.0,2.048435e-08,--,na
50.888,849.0,0.0,2.03277e-08,--,na
50.888,849.25,0.0,2.56004e-08,--,na
50.888,849.5,0.0,2.1822049999999998e-08,--,na
50.888,849.75,0.0,2.06042e-08,--,na
50.888,850.0,0.0,1.85996e-08,--,na
50.888,850.25,0.0,2.05732e-08,--,na
50.888,850.5,0.0,2.257335e-08,--,na
50.888,850.75,0.0,2.19572e-08,--,na
50.888,851.0,0.0,2.30011e-08,--,na
50.888,851.25,0.0,2.02006e-08,--,na
50.888,851.5,0.0,2.1452050000000002e-08,--,na
50.888,851.75,0.0,2.44123e-08,--,na
50.888,852.0,0.0,2.12907e-08,--,na
50.888,852.25,0.0,2.1912200000000002e-08,--,na
50.888,852.5,0.0,2.20331e-08,--,na
50.888,852.75,0.0,2.116075e-08,--,na
50.888,853.0,0.0,2.27973e-08,--,na
50.888,853.25,0.0,2.13707e-08,--,na
50.888,853.5,0.0,2.1132900000000003e-08,--,na
50.888,853.75,0.0,2.163425e-08,--,na
50.888,854.0,0.0,2.29834e-08,--,na
50.888,854.25,0.0,2.18554e-08,--,na
50.888,854.5,0.0,2.537525e-08,--,na
50.888,854.75,0.0,2.293495e-08,--,na
50.888,855.0,0.0,2.37462e-08,--,na
50.888,855.25,0.0,2.305495e-08,--,na
50.888,855.5,0.0,2.3949800000000002e-08,--,na
50.888,855.75,0.0,2.301515e-08,--,na
50.888,856.0,0.0,2.14827e-08,--,na
50.888,856.25,0.0,2.474595e-08,--,na
50.888,856.5,0.0,2.4148e-08,--,na
50.888,856.75,0.0,2.4961e-08,--,na
50.888,857.0,0.0,2.62717e-08,--,na
50.888,857.25,0.0,2.555915e-08,--,na
50.888,857.5,0.0,2.4370099999999998e-08,--,na
50.888,857.75,0.0,2.41082e-08,--,na
50.888,858.0,0.0,2.34395e-08,--,na
50.888,858.25,0.0,2.72931e-08,--,na
50.888,858.5,0.0,2.2092700000000002e-08,--,na
50.888,858.75,0.0,2.469065e-08,--,na
50.888,859.0,0.0,2.29466e-08,--,na
50.888,859.25,0.0,2.6219450000000003e-08,--,na
50.888,859.5,0.0,2.54094e-08,--,na
50.888,859.75,0.0,2.5668299999999998e-08,--,na
50.888,860.0,0.0,2.7015e-08,--,na
50.888,860.25,0.0,2.7204850000000003e-08,--,na
50.888,860.5,0.0,2.91116e-08,--,na
50.888,860.75,0.0,2.758485e-08,--,na
50.888,861.0,0.0,2.70482e-08,--,na
50.888,861.25,0.0,2.720395e-08,--,na
50.888,861.5,0.0,2.953965e-08,--,na
50.888,861.75,0.0,2.86869e-08,--,na
50.888,862.0,0.0,2.9409e-08,--,na
50.888,862.25,0.0,2.76633e-08,--,na
50.888,862.5,0.0,2.9434749999999998e-08,--,na
50.888,862.75,0.0,2.885575e-08,--,na
50.888,863.0,0.0,2.90932e-08,--,na
50.888,863.25,0.0,2.90305e-08,--,na
50.888,863.5,0.0,2.926625e-08,--,na
50.888,863.75,0.0,2.7331150000000003e-08,--,na
50.888,864.0,0.0,2.9987e-08,--,na
50.888,864.25,0.0,3.1465e-08,--,na
50.888,864.5,0.0,3.0061149999999995e-08,--,na
50.888,864.75,0.0,2.940385e-08,--,na
50.888,865.0,0.0,2.95443e-08,--,na
50.888,865.25,0.0,3.02116e-08,--,na
50.888,865.5,0.0,3.102465e-08,--,na
50.888,865.75,0.0,3.09524e-08,--,na
50.888,866.0,0.0,2.88895e-08,--,na
50.888,866.25,0.0,3.29506e-08,--,na
50.888,866.5,0.0,3.042545e-08,--,na
50.888,866.75,0.0,3.066175e-08,--,na
50.888,867.0,0.0,3.19156e-08,--,na
50.888,867.25,0.0,3.011025e-08,--,na
50.888,867.5,0.0,3.14166e-08,--,na
50.888,867.75,0.0,3.07789e-08,--,na
50.888,868.0,0.0,3.21046e-08,--,na
50.888,868.25,0.0,3.07834e-08,--,na
50.888,868.5,0.0,3.00993e-08,--,na
50.888,868.75,0.0,3.080045e-08,--,na
50.888,869.0,0.0,3.08637e-08,--,na
50.888,869.25,0.0,3.082385e-08,--,na
50.888,869.5,0.0,3.15557e-08,--,na
50.888,869.75,0.0,3.08908e-08,--,na
50.888,870.0,0.0,3.005405e-08,--,na
50.888,870.25,0.0,3.0268000000000003e-08,--,na
50.888,870.5,0.0,3.3924e-08,--,na
50.888,870.75,0.0,2.9407650000000002e-08,--,na
50.888,871.0,0.0,2.94722e-08,--,na
50.888,871.25,0.0,2.82629e-08,--,na
50.888,871.5,0.0,2.822605e-08,--,na
50.888,871.75,0.0,2.84052e-08,--,na
50.888,872.0,0.0,2.835485e-08,--,na
50.888,872.25,0.0,2.85081e-08,--,na
50.888,872.5,0.0,2.835395e-08,--,na
50.888,872.75,0.0,2.9236350000000004e-08,--,na
50.888,873.0,0.0,2.71195e-08,--,na
50.888,873.25,0.0,2.726085e-08,--,na
50.888,873.5,0.0,2.969435e-08,--,na
50.888,873.75,0.0,2.75772e-08,--,na
50.888,874.0,0.0,2.9768599999999998e-08,--,na
50.888,874.25,0.0,2.72567e-08,--,na
50.888,874.5,0.0,2.575025e-08,--,na
50.888,874.75,0.0,2.68583e-08,--,na
50.888,875.0,0.0,2.75077e-08,--,na
50.888,875.25,0.0,2.78047e-08,--,na
50.888,875.5,0.0,2.78255e-08,--,na
50.888,875.75,0.0,2.727925e-08,--,na
50.888,876.0,0.0,2.62898e-08,--,na
50.888,876.25,0.0,2.51275e-08,--,na
50.888,876.5,0.0,2.5517600000000002e-08,--,na
50.888,876.75,0.0,2.85061e-08,--,na
50.888,877.0,0.0,2.3067450000000002e-08,--,na
50.888,877.25,0.0,2.5514099999999998e-08,--,na
50.888,877.5,0.0,2.32645e-08,--,na
50.888,877.75,0.0,2.53171e-08,--,na
50.888,878.0,0.0,2.53286e-08,--,na
50.888,878.25,0.0,2.40797e-08,--,na
50.888,878.5,0.0,2.5411750000000003e-08,--,na
50.888,878.75,0.0,2.54219e-08,--,na
50.888,879.0,0.0,2.384645e-08,--,na
50.888,879.25,0.0,2.321735e-08,--,na
50.888,879.5,0.0,2.406025e-08,--,na
50.888,879.75,0.0,2.42877e-08,--,na
50.888,880.0,0.0,2.347505e-08,--,na
50.888,880.25,0.0,2.35046e-08,--,na
50.888,880.5,0.0,2.46925e-08,--,na
50.888,880.75,0.0,2.303e-08,--,na
50.888,881.0,0.0,2.291895e-08,--,na
50.888,881.25,0.0,2.3378050000000002e-08,--,na
50.888,881.5,0.0,2.3296800000000003e-08,--,na
50.888,881.75,0.0,2.29999e-08,--,na
50.888,882.0,0.0,2.210325e-08,--,na
50.888,882.25,0.0,2.2411649999999997e-08,--,na
50.888,882.5,0.0,2.11705e-08,--,na
50.888,882.75,0.0,2.11991e-08,--,na
50.888,883.0,0.0,1.9857e-08,--,na
50.888,883.25,0.0,2.126925e-08,--,na
50.888,883.5,0.0,2.0916400000000002e-08,--,na
50.888,883.75,0.0,2.16961e-08,--,na
50.888,884.0,0.0,2.10523e-08,--,na
50.888,884.25,0.0,2.2337149999999998e-08,--,na
50.888,884.5,0.0,2.01942e-08,--,na
50.888,884.75,0.0,2.0903e-08,--,na
50.888,885.0,0.0,2.1537850000000003e-08,--,na
50.888,885.25,0.0,2.10181e-08,--,na
50.888,885.5,0.0,2.211635e-08,--,na
50.888,885.75,0.0,2.1353300000000002e-08,--,na
50.888,886.0,0.0,2.08049e-08,--,na
50.888,886.25,0.0,1.97185e-08,--,na
50.888,886.5,0.0,1.9845950000000002e-08,--,na
50.888,886.75,0.0,1.99742e-08,--,na
50.888,887.0,0.0,1.98937e-08,--,na
50.888,887.25,0.0,2.134855e-08,--,na
50.888,887.5,0.0,2.11848e-08,--,na
50.888,887.75,0.0,2.22063e-08,--,na
50.888,888.0,0.0,1.99173e-08,--,na
50.888,888.25,0.0,2.099235e-08,--,na
50.888,888.5,0.0,2.24691e-08,--,na
50.888,888.75,0.0,2.199735e-08,--,na
50.888,889.0,0.0,2.276465e-08,--,na
50.888,889.25,0.0,2.22218e-08,--,na
50.888,889.5,0.0,2.27021e-08,--,na
50.888,889.75,0.0,2.36852e-08,--,na
50.888,890.0,0.0,2.378335e-08,--,na
50.888,890.25,0.0,2.36761e-08,--,na
50.888,890.5,0.0,2.50237e-08,--,na
50.888,890.75,0.0,2.4934499999999997e-08,--,na
50.888,891.0,0.0,2.52597e-08,--,na
50.888,891.25,0.0,2.68274e-08,--,na
50.888,891.5,0.0,2.59026e-08,--,na
50.888,891.75,0.0,2.68025e-08,--,na
50.888,892.0,0.0,2.672115e-08,--,na
50.888,892.25,0.0,2.56272e-08,--,na
50.888,892.5,0.0,2.81058e-08,--,na
50.888,892.75,0.0,2.6468e-08,--,na
50.888,893.0,0.0,2.6455549999999998e-08,--,na
50.888,893.25,0.0,2.554425e-08,--,na
50.888,893.5,0.0,2.69292e-08,--,na
50.888,893.75,0.0,2.66515e-08,--,na
50.888,894.0,0.0,2.5645999999999997e-08,--,na
50.888,894.25,0.0,2.65946e-08,--,na
50.888,894.5,0.0,2.694215e-08,--,na
50.888,894.75,0.0,2.60018e-08,--,na
50.888,895.0,0.0,2.6666649999999997e-08,--,na
50.888,895.25,0.0,2.83286e-08,--,na
50.888,895.5,0.0,2.61659e-08,--,na
50.888,895.75,0.0,2.761875e-08,--,na
50.888,896.0,0.0,2.623685e-08,--,na
50.888,896.25,0.0,2.689265e-08,--,na
50.888,896.5,0.0,2.59172e-08,--,na
50.888,896.75,0.0,2.64335e-08,--,na
50.888,897.0,0.0,2.70892e-08,--,na
50.888,897.25,0.0,2.6223350000000002e-08,--,na
50.888,897.5,0.0,2.62598e-08,--,na
50.888,897.75,0.0,2.54194e-08,--,na
50.888,898.0,0.0,2.6496e-08,--,na
50.888,898.25,0.0,2.493975e-08,--,na
50.888,898.5,0.0,2.37295e-08,--,na
50.888,898.75,0.0,2.4336e-08,--,na
50.888,899.0,0.0,2.291585e-08,--,na
50.888,899.25,0.0,2.43208e-08,--,na
50.888,899.5,0.0,2.330505e-08,--,na
50.888,899.75,0.0,2.22615e-08,--,na
50.888,900.0,0.0,2.05625e-08,--,na
50.888,900.25,0.0,2.01647e-08,--,na
50.888,900.5,0.0,2.00001e-08,--,na
50.888,900.75,0.0,1.93772e-08,--,na
50.888,901.0,0.0,1.722795e-08,--,na
50.888,901.25,0.0,1.73195e-08,--,na
50.888,901.5,0.0,1.59375e-08,--,na
50.888,901.75,0.0,1.60387e-08,--,na
50.888,902.0,0.0,1.46368e-08,--,na
50.888,902.25,0.0,1.258385e-08,--,na
50.888,902.5,0.0,1.3149e-08,--,na
62.888,0.0,0.0,3.4795650000000004e-08,--,na
62.888,0.25,0.0,3.287975e-08,--,na
62.888,0.5,0.0,3.664115e-08,--,na
62.888,0.75,0.0,3.64497e-08,--,na
62.888,1.0,0.0,3.74595e-08,--,na
62.888,1.25,0.0,3.79422e-08,--,na
62.888,1.5,0.0,3.757955e-08,--,na
62.888,1.75,0.0,3.797245e-08,--,na
62.888,2.0,0.0,3.73639e-08,--,na
62.888,2.25,0.0,3.70575e-08,--,na
62.888,2.5,0.0,3.61317e-08,--,na
62.888,2.75,0.0,3.36865e-08,--,na
62.888,3.0,0.0,3.25395e-08,--,na
62.888,3.25,0.0,3.41464e-08,--,na
62.888,3.5,0.0,3.19253e-08,--,na
62.888,3.75,0.0,3.07641e-08,--,na
62.888,4.0,0.0,3.13255e-08,--,na
62.888,4.25,0.0,3.076175e-08,--,na
62.888,4.5,0.0,3.09259e-08,--,na
62.888,4.75,0.0,3.14463e-08,--,na
62.888,5.0,0.0,3.21286e-08,--,na
62.888,5.25,0.0,3.204545e-08,--,na
62.888,5.5,0.0,3.22945e-08,--,na
62.888,5.75,0.0,3.26273e-08,--,na
62.888,6.0,0.0,3.339435e-08,--,na
62.888,6.25,0.0,3.56856e-08,--,na
62.888,6.5,0.0,3.545005e-08,--,na
62.888,6.75,0.0,3.72984e-08,--,na
62.888,7.0,0.0,3.79873e-08,--,na
62.888,7.25,0.0,3.96437e-08,--,na
62.888,7.5,0.0,4.1917850000000004e-08,--,na
62.888,7.75,0.0,3.90491e-08,--,na
62.888,8.0,0.0,4.04435e-08,--,na
62.888,8.25,0.0,3.93258e-08,--,na
62.888,8.5,0.0,3.8778449999999996e-08,--,na
62.888,8.75,0.0,3.71546e-08,--,na
62.888,9.0,0.0,3.449255e-08,--,na
62.888,9.25,0.0,3.26064e-08,--,na
62.888,9.5,0.0,3.24646e-08,--,na
62.888,9.75,0.0,3.147e-08,--,na
62.888,10.0,0.0,3.11617e-08,--,na
62.888,10.25,0.0,3.01002e-08,--,na
62.888,10.5,0.0,3.03787e-08,--,na
62.888,10.75,0.0,2.93036e-08,--,na
62.888,11.0,0.0,2.973565e-08,--,na
62.888,11.25,0.0,3.0922099999999996e-08,--,na
62.888,11.5,0.0,3.074105e-08,--,na
62.888,11.75,0.0,3.11109e-08,--,na
62.888,12.0,0.0,3.07397e-08,--,na
62.888,12.25,0.0,3.12336e-08,--,na
62.888,12.5,0.0,3.01447e-08,--,na
62.888,12.75,0.0,3.10749e-08,--,na
62.888,13.0,0.0,3.24179e-08,--,na
62.888,13.25,0.0,3.193245e-08,--,na
62.888,13.5,0.0,3.73879e-08,--,na
62.888,13.75,0.0,3.35568e-08,--,na
62.888,14.0,0.0,3.38477e-08,--,na
62.888,14.25,0.0,3.355195e-08,--,na
62.888,14.5,0.0,3.319475e-08,--,na
62.888,14.75,0.0,3.62634e-08,--,na
62.888,15.0,0.0,3.5139149999999996e-08,--,na
62.888,15.25,0.0,3.62571e-08,--,na
62.888,15.5,0.0,3.46463e-08,--,na
62.888,15.75,0.0,3.74722e-08,--,na
62.888,16.0,0.0,3.621665e-08,--,na
62.888,16.25,0.0,3.58936e-08,--,na
62.888,16.5,0.0,3.62705e-08,--,na
62.888,16.75,0.0,3.67706e-08,--,na
62.888,17.0,0.0,3.7128e-08,--,na
62.888,17.25,0.0,3.66528e-08,--,na
62.888,17.5,0.0,3.54754e-08,--,na
62.888,17.75,0.0,3.63986e-08,--,na
62.888,18.0,0.0,3.68193e-08,--,na
62.888,18.25,0.0,3.703785e-08,--,na
62.888,18.5,0.0,3.7447850000000004e-08,--,na
62.888,18.75,0.0,3.69066e-08,--,na
62.888,19.0,0.0,3.40912e-08,--,na
62.888,19.25,0.0,3.681065e-08,--,na
62.888,19.5,0.0,3.697455e-08,--,na
62.888,19.75,0.0,3.54444e-08,--,na
62.888,20.0,0.0,3.48051e-08,--,na
62.888,20.25,0.0,3.515645e-08,--,na
62.888,20.5,0.0,3.4789050000000004e-08,--,na
62.888,20.75,0.0,3.52386e-08,--,na
62.888,21.0,0.0,3.36857e-08,--,na
62.888,21.25,0.0,3.3900299999999996e-08,--,na
62.888,21.5,0.0,3.3208800000000006e-08,--,na
62.888,21.75,0.0,3.24605e-08,--,na
62.888,22.0,0.0,3.021675e-08,--,na
62.888,22.25,0.0,3.03162e-08,--,na
62.888,22.5,0.0,3.039275e-08,--,na
62.888,22.75,0.0,2.64912e-08,--,na
62.888,23.0,0.0,2.83342e-08,--,na
62.888,23.25,0.0,2.765775e-08,--,na
62.888,23.5,0.0,2.7239e-08,--,na
62.888,23.75,0.0,2.63926e-08,--,na
62.888,24.0,0.0,2.5974599999999998e-08,--,na
62.888,24.25,0.0,2.6986150000000002e-08,--,na
62.888,24.5,0.0,2.64461e-08,--,na
62.888,24.75,0.0,2.62117e-08,--,na
62.888,25.0,0.0,2.59263e-08,--,na
62.888,25.25,0.0,2.44504e-08,--,na
62.888,25.5,0.0,2.5338e-08,--,na
62.888,25.75,0.0,2.7833250000000002e-08,--,na
62.888,26.0,0.0,3.12076e-08,--,na
62.888,26.25,0.0,3.2621750000000006e-08,--,na
62.888,26.5,0.0,3.30462e-08,--,na
62.888,26.75,0.0,3.573565e-08,--,na
62.888,27.0,0.0,3.61526e-08,--,na
62.888,27.25,0.0,3.39958e-08,--,na
62.888,27.5,0.0,3.36581e-08,--,na
62.888,27.75,0.0,3.31872e-08,--,na
62.888,28.0,0.0,3.3356250000000005e-08,--,na
62.888,28.25,0.0,3.29635e-08,--,na
62.888,28.5,0.0,3.31163e-08,--,na
62.888,28.75,0.0,3.27412e-08,--,na
62.888,29.0,0.0,2.860945e-08,--,na
62.888,29.25,0.0,2.45629e-08,--,na
62.888,29.5,0.0,2.48435e-08,--,na
62.888,29.75,0.0,2.315625e-08,--,na
62.888,30.0,0.0,2.29469e-08,--,na
62.888,30.25,0.0,2.40887e-08,--,na
62.888,30.5,0.0,2.46686e-08,--,na
62.888,30.75,0.0,2.4677149999999998e-08,--,na
62.888,31.0,0.0,2.49929e-08,--,na
62.888,31.25,0.0,2.44216e-08,--,na
62.888,31.5,0.0,2.41978e-08,--,na
62.888,31.75,0.0,2.713125e-08,--,na
62.888,32.0,0.0,2.5545299999999998e-08,--,na
62.888,32.25,0.0,2.71841e-08,--,na
62.888,32.5,0.0,2.72604e-08,--,na
62.888,32.75,0.0,2.922995e-08,--,na
62.888,33.0,0.0,3.01988e-08,--,na
62.888,33.25,0.0,3.3309400000000006e-08,--,na
62.888,33.5,0.0,3.74541e-08,--,na
62.888,33.75,0.0,3.683305e-08,--,na
62.888,34.0,0.0,3.96359e-08,--,na
62.888,34.25,0.0,3.575885e-08,--,na
62.888,34.5,0.0,3.59006e-08,--,na
62.888,34.75,0.0,3.619125e-08,--,na
62.888,35.0,0.0,3.435545e-08,--,na
62.888,35.25,0.0,3.47741e-08,--,na
62.888,35.5,0.0,3.42318e-08,--,na
62.888,35.75,0.0,3.383345e-08,--,na
62.888,36.0,0.0,3.4039949999999996e-08,--,na
62.888,36.25,0.0,3.2114e-08,--,na
62.888,36.5,0.0,3.23393e-08,--,na
62.888,36.75,0.0,3.47736e-08,--,na
62.888,37.0,0.0,3.2972950000000004e-08,--,na
62.888,37.25,0.0,2.8774400000000002e-08,--,na
62.888,37.5,0.0,3.19403e-08,--,na
62.888,37.75,0.0,3.0793449999999994e-08,--,na
62.888,38.0,0.0,2.88763e-08,--,na
62.888,38.25,0.0,3.122555e-08,--,na
62.888,38.5,0.0,2.9939300000000004e-08,--,na
62.888,38.75,0.0,3.07604e-08,--,na
62.888,39.0,0.0,3.202645e-08,--,na
62.888,39.25,0.0,3.050205e-08,--,na
62.888,39.5,0.0,3.15408e-08,--,na
62.888,39.75,0.0,3.24187e-08,--,na
62.888,40.0,0.0,2.80828e-08,--,na
62.888,40.25,0.0,3.1311900000000004e-08,--,na
62.888,40.5,0.0,2.67778e-08,--,na
62.888,40.75,0.0,3.31942e-08,--,na
62.888,41.0,0.0,2.955235e-08,--,na
62.888,41.25,0.0,3.27089e-08,--,na
62.888,41.5,0.0,3.09284e-08,--,na
62.888,41.75,0.0,3.114195e-08,--,na
62.888,42.0,0.0,3.008095e-08,--,na
62.888,42.25,0.0,3.05581e-08,--,na
62.888,42.5,0.0,3.13553e-08,--,na
62.888,42.75,0.0,3.01489e-08,--,na
62.888,43.0,0.0,2.8469500000000002e-08,--,na
62.888,43.25,0.0,2.95693e-08,--,na
62.888,43.5,0.0,3.09985e-08,--,na
62.888,43.75,0.0,2.62326e-08,--,na
62.888,44.0,0.0,2.97467e-08,--,na
62.888,44.25,0.0,2.97156e-08,--,na
62.888,44.5,0.0,2.928575e-08,--,na
62.888,44.75,0.0,2.94496e-08,--,na
62.888,45.0,0.0,2.967545e-08,--,na
62.888,45.25,0.0,2.90568e-08,--,na
62.888,45.5,0.0,2.87233e-08,--,na
62.888,45.75,0.0,2.8563e-08,--,na
62.888,46.0,0.0,2.84664e-08,--,na
62.888,46.25,0.0,3.0572e-08,--,na
62.888,46.5,0.0,2.738565e-08,--,na
62.888,46.75,0.0,2.64374e-08,--,na
62.888,47.0,0.0,2.9086650000000002e-08,--,na
62.888,47.25,0.0,3.2905e-08,--,na
62.888,47.5,0.0,2.84815e-08,--,na
62.888,47.75,0.0,3.069995e-08,--,na
62.888,48.0,0.0,2.68437e-08,--,na
62.888,48.25,0.0,2.81372e-08,--,na
62.888,48.5,0.0,2.85367e-08,--,na
62.888,48.75,0.0,2.9425199999999998e-08,--,na
62.888,49.0,0.0,2.71538e-08,--,na
62.888,49.25,0.0,2.87004e-08,--,na
62.888,49.5,0.0,2.8945599999999998e-08,--,na
62.888,49.75,0.0,2.7493199999999998e-08,--,na
62.888,50.0,0.0,2.82166e-08,--,na
62.888,50.25,0.0,2.67798e-08,--,na
62.888,50.5,0.0,2.88275e-08,--,na
62.888,50.75,0.0,2.99643e-08,--,na
62.888,51.0,0.0,2.92286e-08,--,na
62.888,51.25,0.0,3.00425e-08,--,na
62.888,51.5,0.0,2.823845e-08,--,na
62.888,51.75,0.0,2.63093e-08,--,na
62.888,52.0,0.0,2.836455e-08,--,na
62.888,52.25,0.0,2.98739e-08,--,na
62.888,52.5,0.0,2.95005e-08,--,na
62.888,52.75,0.0,2.79266e-08,--,na
62.888,53.0,0.0,2.881625e-08,--,na
62.888,53.25,0.0,3.03648e-08,--,na
62.888,53.5,0.0,2.60245e-08,--,na
62.888,53.75,0.0,2.58438e-08,--,na
62.888,54.0,0.0,2.84534e-08,--,na
62.888,54.25,0.0,2.77715e-08,--,na
62.888,54.5,0.0,2.77391e-08,--,na
62.888,54.75,0.0,2.8321449999999997e-08,--,na
62.888,55.0,0.0,2.99311e-08,--,na
62.888,55.25,0.0,2.90337e-08,--,na
62.888,55.5,0.0,2.8765699999999998e-08,--,na
62.888,55.75,0.0,2.735005e-08,--,na
62.888,56.0,0.0,2.77205e-08,--,na
62.888,56.25,0.0,2.73672e-08,--,na
62.888,56.5,0.0,2.8540850000000002e-08,--,na
62.888,56.75,0.0,2.79364e-08,--,na
62.888,57.0,0.0,2.92632e-08,--,na
62.888,57.25,0.0,2.69461e-08,--,na
62.888,57.5,0.0,2.711605e-08,--,na
62.888,57.75,0.0,2.88912e-08,--,na
62.888,58.0,0.0,2.910805e-08,--,na
62.888,58.25,0.0,2.56766e-08,--,na
62.888,58.5,0.0,2.817575e-08,--,na
62.888,58.75,0.0,2.911695e-08,--,na
62.888,59.0,0.0,2.849415e-08,--,na
62.888,59.25,0.0,2.90403e-08,--,na
62.888,59.5,0.0,2.8987e-08,--,na
62.888,59.75,0.0,2.7834399999999998e-08,--,na
62.888,60.0,0.0,2.91418e-08,--,na
62.888,60.25,0.0,2.98349e-08,--,na
62.888,60.5,0.0,3.02029e-08,--,na
62.888,60.75,0.0,2.94653e-08,--,na
62.888,61.0,0.0,2.98639e-08,--,na
62.888,61.25,0.0,3.10001e-08,--,na
62.888,61.5,0.0,3.0915849999999996e-08,--,na
62.888,61.75,0.0,3.07467e-08,--,na
62.888,62.0,0.0,3.02031e-08,--,na
62.888,62.25,0.0,3.11981e-08,--,na
62.888,62.5,0.0,2.99974e-08,--,na
62.888,62.75,0.0,3.02812e-08,--,na
62.888,63.0,0.0,3.11909e-08,--,na
62.888,63.25,0.0,3.1093e-08,--,na
62.888,63.5,0.0,3.09238e-08,--,na
