ECM File Output,,,,,
Filename (includes date): 2025-09-08-14-24-dic13a-177.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis alignment, 3 breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 37.366277343749985,,,,,
Y Right: 113.18230078124994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 29.103125000000002,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 36.30625,,,,,
X max Position (raw - not laser corrected): 898.6828125000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
65.366,32.0,0.0,3.465315e-08,--,na
65.366,32.25,0.0,3.54441e-08,--,na
65.366,32.5,0.0,3.803805e-08,--,na
65.366,32.75,0.0,3.56493e-08,--,na
65.366,33.0,0.0,3.599735e-08,--,na
65.366,33.25,0.0,3.52688e-08,--,na
65.366,33.5,0.0,3.51025e-08,--,na
65.366,33.75,0.0,3.44495e-08,--,na
65.366,34.0,0.0,3.49927e-08,--,na
65.366,34.25,0.0,3.34543e-08,--,na
65.366,34.5,0.0,3.371925e-08,--,na
65.366,34.75,0.0,3.333265e-08,--,na
65.366,35.0,0.0,3.27973e-08,--,na
65.366,35.25,0.0,3.28642e-08,--,na
65.366,35.5,0.0,3.341135e-08,--,na
65.366,35.75,0.0,3.3134e-08,--,na
65.366,36.0,0.0,3.278895e-08,--,na
65.366,36.25,0.0,3.12786e-08,--,na
65.366,36.5,0.0,3.249735e-08,--,na
65.366,36.75,0.0,3.26456e-08,--,na
65.366,37.0,0.0,3.38615e-08,--,na
65.366,37.25,0.0,3.215025e-08,--,na
65.366,37.5,0.0,3.2147500000000004e-08,--,na
65.366,37.75,0.0,3.07701e-08,--,na
65.366,38.0,0.0,3.12246e-08,--,na
65.366,38.25,0.0,3.2853900000000005e-08,--,na
65.366,38.5,0.0,3.084835e-08,--,na
65.366,38.75,0.0,3.1306650000000005e-08,--,na
65.366,39.0,0.0,3.18963e-08,--,na
65.366,39.25,0.0,3.095985e-08,--,na
65.366,39.5,0.0,3.01269e-08,--,na
65.366,39.75,0.0,2.97046e-08,--,na
65.366,40.0,0.0,3.116945e-08,--,na
65.366,40.25,0.0,2.86236e-08,--,na
65.366,40.5,0.0,2.9510200000000002e-08,--,na
65.366,40.75,0.0,3.03602e-08,--,na
65.366,41.0,0.0,2.96987e-08,--,na
65.366,41.25,0.0,3.01646e-08,--,na
65.366,41.5,0.0,3.01315e-08,--,na
65.366,41.75,0.0,2.891905e-08,--,na
65.366,42.0,0.0,3.03028e-08,--,na
65.366,42.25,0.0,2.84406e-08,--,na
65.366,42.5,0.0,3.136165e-08,--,na
65.366,42.75,0.0,2.87338e-08,--,na
65.366,43.0,0.0,3.04427e-08,--,na
65.366,43.25,0.0,2.893435e-08,--,na
65.366,43.5,0.0,2.92435e-08,--,na
65.366,43.75,0.0,2.90923e-08,--,na
65.366,44.0,0.0,2.92123e-08,--,na
65.366,44.25,0.0,2.98762e-08,--,na
65.366,44.5,0.0,2.88823e-08,--,na
65.366,44.75,0.0,2.869085e-08,--,na
65.366,45.0,0.0,3.03111e-08,--,na
65.366,45.25,0.0,2.84397e-08,--,na
65.366,45.5,0.0,2.95189e-08,--,na
65.366,45.75,0.0,2.76693e-08,--,na
65.366,46.0,0.0,2.77651e-08,--,na
65.366,46.25,0.0,2.774455e-08,--,na
65.366,46.5,0.0,2.85061e-08,--,na
65.366,46.75,0.0,2.80237e-08,--,na
65.366,47.0,0.0,2.75073e-08,--,na
65.366,47.25,0.0,2.803135e-08,--,na
65.366,47.5,0.0,2.8269650000000002e-08,--,na
65.366,47.75,0.0,2.91766e-08,--,na
65.366,48.0,0.0,2.88126e-08,--,na
65.366,48.25,0.0,2.92542e-08,--,na
65.366,48.5,0.0,3.06865e-08,--,na
65.366,48.75,0.0,2.87261e-08,--,na
65.366,49.0,0.0,3.01291e-08,--,na
65.366,49.25,0.0,2.7849e-08,--,na
65.366,49.5,0.0,2.922145e-08,--,na
65.366,49.75,0.0,2.86594e-08,--,na
65.366,50.0,0.0,2.86154e-08,--,na
65.366,50.25,0.0,2.8595e-08,--,na
65.366,50.5,0.0,2.78835e-08,--,na
65.366,50.75,0.0,2.7854e-08,--,na
65.366,51.0,0.0,2.84034e-08,--,na
65.366,51.25,0.0,2.98325e-08,--,na
65.366,51.5,0.0,2.97479e-08,--,na
65.366,51.75,0.0,2.60776e-08,--,na
65.366,52.0,0.0,2.873235e-08,--,na
65.366,52.25,0.0,2.60153e-08,--,na
65.366,52.5,0.0,2.8241799999999998e-08,--,na
65.366,52.75,0.0,2.8254999999999997e-08,--,na
65.366,53.0,0.0,2.81147e-08,--,na
65.366,53.25,0.0,2.97122e-08,--,na
65.366,53.5,0.0,3.0586550000000003e-08,--,na
65.366,53.75,0.0,2.91834e-08,--,na
65.366,54.0,0.0,2.9615700000000002e-08,--,na
65.366,54.25,0.0,2.99211e-08,--,na
65.366,54.5,0.0,3.01395e-08,--,na
65.366,54.75,0.0,2.96745e-08,--,na
65.366,55.0,0.0,3.03215e-08,--,na
65.366,55.25,0.0,2.9625149999999997e-08,--,na
65.366,55.5,0.0,3.054875e-08,--,na
65.366,55.75,0.0,3.11249e-08,--,na
65.366,56.0,0.0,3.073585e-08,--,na
65.366,56.25,0.0,2.95738e-08,--,na
65.366,56.5,0.0,3.178275e-08,--,na
65.366,56.75,0.0,3.02116e-08,--,na
65.366,57.0,0.0,3.09884e-08,--,na
65.366,57.25,0.0,3.140515e-08,--,na
65.366,57.5,0.0,3.1685400000000004e-08,--,na
65.366,57.75,0.0,3.18556e-08,--,na
65.366,58.0,0.0,3.2844549999999996e-08,--,na
65.366,58.25,0.0,3.37139e-08,--,na
65.366,58.5,0.0,3.312735e-08,--,na
65.366,58.75,0.0,3.41005e-08,--,na
65.366,59.0,0.0,3.40715e-08,--,na
65.366,59.25,0.0,3.46296e-08,--,na
65.366,59.5,0.0,3.39621e-08,--,na
65.366,59.75,0.0,3.49041e-08,--,na
65.366,60.0,0.0,3.6716e-08,--,na
65.366,60.25,0.0,3.765555e-08,--,na
65.366,60.5,0.0,3.5956649999999997e-08,--,na
65.366,60.75,0.0,3.54511e-08,--,na
65.366,61.0,0.0,3.80173e-08,--,na
65.366,61.25,0.0,3.818355e-08,--,na
65.366,61.5,0.0,3.749575e-08,--,na
65.366,61.75,0.0,3.7258e-08,--,na
65.366,62.0,0.0,3.92916e-08,--,na
65.366,62.25,0.0,4.04217e-08,--,na
65.366,62.5,0.0,3.8243e-08,--,na
65.366,62.75,0.0,3.8603e-08,--,na
65.366,63.0,0.0,3.98711e-08,--,na
65.366,63.25,0.0,3.940285e-08,--,na
65.366,63.5,0.0,3.99024e-08,--,na
65.366,63.75,0.0,3.95672e-08,--,na
65.366,64.0,0.0,4.112015e-08,--,na
65.366,64.25,0.0,4.0944049999999995e-08,--,na
65.366,64.5,0.0,4.07075e-08,--,na
65.366,64.75,0.0,4.14312e-08,--,na
65.366,65.0,0.0,4.040225e-08,--,na
65.366,65.25,0.0,4.190835e-08,--,na
65.366,65.5,0.0,4.187565e-08,--,na
65.366,65.75,0.0,4.35035e-08,--,na
65.366,66.0,0.0,4.26289e-08,--,na
65.366,66.25,0.0,4.255535e-08,--,na
65.366,66.5,0.0,4.25714e-08,--,na
65.366,66.75,0.0,4.17871e-08,--,na
65.366,67.0,0.0,4.55509e-08,--,na
65.366,67.25,0.0,4.2740349999999997e-08,--,na
65.366,67.5,0.0,4.279725e-08,--,na
65.366,67.75,0.0,4.23001e-08,--,na
65.366,68.0,0.0,4.235705e-08,--,na
65.366,68.25,0.0,4.213165e-08,--,na
65.366,68.5,0.0,4.2656550000000005e-08,--,na
65.366,68.75,0.0,4.21268e-08,--,na
65.366,69.0,0.0,4.26825e-08,--,na
65.366,69.25,0.0,4.21661e-08,--,na
65.366,69.5,0.0,4.16217e-08,--,na
65.366,69.75,0.0,4.15313e-08,--,na
65.366,70.0,0.0,4.291825e-08,--,na
65.366,70.25,0.0,4.26974e-08,--,na
65.366,70.5,0.0,4.22327e-08,--,na
65.366,70.75,0.0,4.24216e-08,--,na
65.366,71.0,0.0,4.216185e-08,--,na
65.366,71.25,0.0,4.25089e-08,--,na
65.366,71.5,0.0,4.22416e-08,--,na
65.366,71.75,0.0,4.258815e-08,--,na
65.366,72.0,0.0,4.3378350000000005e-08,--,na
65.366,72.25,0.0,4.31426e-08,--,na
65.366,72.5,0.0,4.34782e-08,--,na
65.366,72.75,0.0,4.1463e-08,--,na
65.366,73.0,0.0,4.3156e-08,--,na
65.366,73.25,0.0,4.29274e-08,--,na
65.366,73.5,0.0,4.20668e-08,--,na
65.366,73.75,0.0,4.12104e-08,--,na
65.366,74.0,0.0,4.2762199999999994e-08,--,na
65.366,74.25,0.0,4.09966e-08,--,na
65.366,74.5,0.0,4.2637e-08,--,na
65.366,74.75,0.0,4.3550500000000003e-08,--,na
65.366,75.0,0.0,4.189525e-08,--,na
65.366,75.25,0.0,4.28609e-08,--,na
65.366,75.5,0.0,4.31122e-08,--,na
65.366,75.75,0.0,4.25138e-08,--,na
65.366,76.0,0.0,4.15761e-08,--,na
65.366,76.25,0.0,4.2502649999999994e-08,--,na
65.366,76.5,0.0,4.22789e-08,--,na
65.366,76.75,0.0,4.3541799999999996e-08,--,na
65.366,77.0,0.0,4.238635e-08,--,na
65.366,77.25,0.0,4.2940049999999995e-08,--,na
65.366,77.5,0.0,4.38583e-08,--,na
65.366,77.75,0.0,4.24051e-08,--,na
65.366,78.0,0.0,4.2191349999999996e-08,--,na
65.366,78.25,0.0,4.276585e-08,--,na
65.366,78.5,0.0,4.27062e-08,--,na
65.366,78.75,0.0,4.280365e-08,--,na
65.366,79.0,0.0,4.249725e-08,--,na
65.366,79.25,0.0,4.24177e-08,--,na
65.366,79.5,0.0,4.325015e-08,--,na
65.366,79.75,0.0,4.28413e-08,--,na
65.366,80.0,0.0,4.2197e-08,--,na
65.366,80.25,0.0,4.26605e-08,--,na
65.366,80.5,0.0,4.28473e-08,--,na
65.366,80.75,0.0,4.156675e-08,--,na
65.366,81.0,0.0,4.11647e-08,--,na
65.366,81.25,0.0,4.168365e-08,--,na
65.366,81.5,0.0,3.95465e-08,--,na
65.366,81.75,0.0,4.08754e-08,--,na
65.366,82.0,0.0,4.06297e-08,--,na
65.366,82.25,0.0,3.9595949999999997e-08,--,na
65.366,82.5,0.0,3.92016e-08,--,na
65.366,82.75,0.0,3.99885e-08,--,na
65.366,83.0,0.0,3.940425e-08,--,na
65.366,83.25,0.0,3.8901199999999996e-08,--,na
65.366,83.5,0.0,3.8411e-08,--,na
65.366,83.75,0.0,3.86351e-08,--,na
65.366,84.0,0.0,3.82266e-08,--,na
65.366,84.25,0.0,3.84239e-08,--,na
65.366,84.5,0.0,3.6858049999999994e-08,--,na
65.366,84.75,0.0,3.65198e-08,--,na
65.366,85.0,0.0,3.672085e-08,--,na
65.366,85.25,0.0,3.5510449999999996e-08,--,na
65.366,85.5,0.0,3.5101e-08,--,na
65.366,85.75,0.0,3.604475e-08,--,na
65.366,86.0,0.0,3.458165e-08,--,na
65.366,86.25,0.0,3.4477100000000004e-08,--,na
65.366,86.5,0.0,3.2024e-08,--,na
65.366,86.75,0.0,3.34685e-08,--,na
65.366,87.0,0.0,3.3184249999999995e-08,--,na
65.366,87.25,0.0,3.187535e-08,--,na
65.366,87.5,0.0,3.25785e-08,--,na
65.366,87.75,0.0,3.15111e-08,--,na
65.366,88.0,0.0,3.158315e-08,--,na
65.366,88.25,0.0,3.1488e-08,--,na
65.366,88.5,0.0,3.0902e-08,--,na
65.366,88.75,0.0,3.066265e-08,--,na
65.366,89.0,0.0,2.88844e-08,--,na
65.366,89.25,0.0,2.8638049999999997e-08,--,na
65.366,89.5,0.0,2.84925e-08,--,na
65.366,89.75,0.0,2.7920750000000002e-08,--,na
65.366,90.0,0.0,2.80991e-08,--,na
65.366,90.25,0.0,2.815715e-08,--,na
65.366,90.5,0.0,2.570455e-08,--,na
65.366,90.75,0.0,2.69553e-08,--,na
65.366,91.0,0.0,2.77583e-08,--,na
65.366,91.25,0.0,2.740995e-08,--,na
65.366,91.5,0.0,2.69302e-08,--,na
65.366,91.75,0.0,2.692175e-08,--,na
65.366,92.0,0.0,2.680375e-08,--,na
65.366,92.25,0.0,2.48913e-08,--,na
65.366,92.5,0.0,2.70266e-08,--,na
65.366,92.75,0.0,2.672845e-08,--,na
65.366,93.0,0.0,2.7021049999999997e-08,--,na
65.366,93.25,0.0,2.57698e-08,--,na
65.366,93.5,0.0,2.662865e-08,--,na
65.366,93.75,0.0,2.56965e-08,--,na
65.366,94.0,0.0,2.70836e-08,--,na
65.366,94.25,0.0,2.66146e-08,--,na
65.366,94.5,0.0,2.68094e-08,--,na
65.366,94.75,0.0,2.80267e-08,--,na
65.366,95.0,0.0,2.769805e-08,--,na
65.366,95.25,0.0,2.88484e-08,--,na
65.366,95.5,0.0,2.894685e-08,--,na
65.366,95.75,0.0,2.73467e-08,--,na
65.366,96.0,0.0,2.80104e-08,--,na
65.366,96.25,0.0,2.70392e-08,--,na
65.366,96.5,0.0,2.78562e-08,--,na
65.366,96.75,0.0,2.8062499999999997e-08,--,na
65.366,97.0,0.0,2.765025e-08,--,na
65.366,97.25,0.0,2.80348e-08,--,na
65.366,97.5,0.0,2.8789150000000002e-08,--,na
65.366,97.75,0.0,2.87452e-08,--,na
65.366,98.0,0.0,2.8816700000000003e-08,--,na
65.366,98.25,0.0,2.9326199999999998e-08,--,na
65.366,98.5,0.0,3.01016e-08,--,na
65.366,98.75,0.0,3.025945e-08,--,na
65.366,99.0,0.0,2.8873499999999997e-08,--,na
65.366,99.25,0.0,2.99039e-08,--,na
65.366,99.5,0.0,2.9776250000000002e-08,--,na
65.366,99.75,0.0,2.9640799999999996e-08,--,na
65.366,100.0,0.0,2.9532000000000003e-08,--,na
65.366,100.25,0.0,2.94664e-08,--,na
65.366,100.5,0.0,2.89465e-08,--,na
65.366,100.75,0.0,3.00702e-08,--,na
65.366,101.0,0.0,2.981735e-08,--,na
65.366,101.25,0.0,2.9824150000000004e-08,--,na
65.366,101.5,0.0,2.930165e-08,--,na
65.366,101.75,0.0,2.96275e-08,--,na
65.366,102.0,0.0,2.94051e-08,--,na
65.366,102.25,0.0,2.93937e-08,--,na
65.366,102.5,0.0,3.009025e-08,--,na
65.366,102.75,0.0,3.079555e-08,--,na
65.366,103.0,0.0,3.091055e-08,--,na
65.366,103.25,0.0,2.91715e-08,--,na
65.366,103.5,0.0,2.9119499999999998e-08,--,na
65.366,103.75,0.0,2.9777850000000002e-08,--,na
65.366,104.0,0.0,2.805335e-08,--,na
65.366,104.25,0.0,2.88123e-08,--,na
65.366,104.5,0.0,2.89486e-08,--,na
65.366,104.75,0.0,2.7902199999999998e-08,--,na
65.366,105.0,0.0,2.7683100000000003e-08,--,na
65.366,105.25,0.0,2.97211e-08,--,na
65.366,105.5,0.0,2.876495e-08,--,na
65.366,105.75,0.0,2.8670450000000002e-08,--,na
65.366,106.0,0.0,2.899555e-08,--,na
65.366,106.25,0.0,2.76182e-08,--,na
65.366,106.5,0.0,2.891285e-08,--,na
65.366,106.75,0.0,2.88056e-08,--,na
65.366,107.0,0.0,2.6990550000000002e-08,--,na
65.366,107.25,0.0,2.72169e-08,--,na
65.366,107.5,0.0,2.749595e-08,--,na
65.366,107.75,0.0,2.6742049999999998e-08,--,na
65.366,108.0,0.0,2.7115250000000002e-08,--,na
65.366,108.25,0.0,2.74639e-08,--,na
65.366,108.5,0.0,2.7879799999999998e-08,--,na
65.366,108.75,0.0,2.696615e-08,--,na
65.366,109.0,0.0,2.77578e-08,--,na
65.366,109.25,0.0,2.754545e-08,--,na
65.366,109.5,0.0,2.84635e-08,--,na
65.366,109.75,0.0,2.7932899999999997e-08,--,na
65.366,110.0,0.0,2.760455e-08,--,na
65.366,110.25,0.0,2.73424e-08,--,na
65.366,110.5,0.0,2.71025e-08,--,na
65.366,110.75,0.0,2.6692349999999997e-08,--,na
65.366,111.0,0.0,2.63952e-08,--,na
65.366,111.25,0.0,2.702465e-08,--,na
65.366,111.5,0.0,2.553015e-08,--,na
65.366,111.75,0.0,2.68795e-08,--,na
65.366,112.0,0.0,2.7004150000000003e-08,--,na
65.366,112.25,0.0,2.69164e-08,--,na
65.366,112.5,0.0,2.8202100000000002e-08,--,na
65.366,112.75,0.0,2.611055e-08,--,na
65.366,113.0,0.0,2.95714e-08,--,na
65.366,113.25,0.0,2.7925650000000002e-08,--,na
65.366,113.5,0.0,2.770055e-08,--,na
65.366,113.75,0.0,2.81134e-08,--,na
65.366,114.0,0.0,2.6145650000000002e-08,--,na
65.366,114.25,0.0,2.89619e-08,--,na
65.366,114.5,0.0,2.73503e-08,--,na
65.366,114.75,0.0,2.65815e-08,--,na
65.366,115.0,0.0,2.4345e-08,--,na
65.366,115.25,0.0,2.71496e-08,--,na
65.366,115.5,0.0,2.7772099999999998e-08,--,na
65.366,115.75,0.0,2.66085e-08,--,na
65.366,116.0,0.0,2.7222249999999997e-08,--,na
65.366,116.25,0.0,2.51166e-08,--,na
65.366,116.5,0.0,2.74958e-08,--,na
65.366,116.75,0.0,2.7820549999999997e-08,--,na
65.366,117.0,0.0,2.65413e-08,--,na
65.366,117.25,0.0,2.7619249999999998e-08,--,na
65.366,117.5,0.0,2.86378e-08,--,na
65.366,117.75,0.0,2.72565e-08,--,na
65.366,118.0,0.0,2.74929e-08,--,na
65.366,118.25,0.0,2.734515e-08,--,na
65.366,118.5,0.0,2.75757e-08,--,na
65.366,118.75,0.0,2.82413e-08,--,na
65.366,119.0,0.0,2.768135e-08,--,na
65.366,119.25,0.0,2.84545e-08,--,na
65.366,119.5,0.0,2.8359750000000004e-08,--,na
65.366,119.75,0.0,2.76092e-08,--,na
65.366,120.0,0.0,2.7947e-08,--,na
65.366,120.25,0.0,2.823315e-08,--,na
65.366,120.5,0.0,2.8239050000000002e-08,--,na
65.366,120.75,0.0,3.03786e-08,--,na
65.366,121.0,0.0,2.92533e-08,--,na
65.366,121.25,0.0,2.93719e-08,--,na
65.366,121.5,0.0,2.80665e-08,--,na
65.366,121.75,0.0,2.8032649999999998e-08,--,na
65.366,122.0,0.0,2.80156e-08,--,na
65.366,122.25,0.0,2.8256849999999998e-08,--,na
65.366,122.5,0.0,2.9392e-08,--,na
65.366,122.75,0.0,2.99692e-08,--,na
65.366,123.0,0.0,2.961195e-08,--,na
65.366,123.25,0.0,3.01526e-08,--,na
65.366,123.5,0.0,3.175695e-08,--,na
65.366,123.75,0.0,3.0818e-08,--,na
65.366,124.0,0.0,3.11565e-08,--,na
65.366,124.25,0.0,3.0628749999999996e-08,--,na
65.366,124.5,0.0,3.01257e-08,--,na
65.366,124.75,0.0,3.179535e-08,--,na
65.366,125.0,0.0,3.24904e-08,--,na
65.366,125.25,0.0,3.12223e-08,--,na
65.366,125.5,0.0,3.27701e-08,--,na
65.366,125.75,0.0,3.27023e-08,--,na
65.366,126.0,0.0,3.12319e-08,--,na
65.366,126.25,0.0,3.20767e-08,--,na
65.366,126.5,0.0,3.193555e-08,--,na
65.366,126.75,0.0,3.27638e-08,--,na
65.366,127.0,0.0,3.13314e-08,--,na
65.366,127.25,0.0,3.242485e-08,--,na
65.366,127.5,0.0,3.349975e-08,--,na
65.366,127.75,0.0,3.25307e-08,--,na
65.366,128.0,0.0,3.19989e-08,--,na
65.366,128.25,0.0,3.48953e-08,--,na
65.366,128.5,0.0,3.145805e-08,--,na
65.366,128.75,0.0,3.06766e-08,--,na
65.366,129.0,0.0,3.2633699999999997e-08,--,na
65.366,129.25,0.0,3.11141e-08,--,na
65.366,129.5,0.0,3.369195e-08,--,na
65.366,129.75,0.0,3.22251e-08,--,na
65.366,130.0,0.0,3.18622e-08,--,na
65.366,130.25,0.0,3.20968e-08,--,na
65.366,130.5,0.0,3.3307499999999996e-08,--,na
65.366,130.75,0.0,3.37216e-08,--,na
65.366,131.0,0.0,3.17727e-08,--,na
65.366,131.25,0.0,3.36227e-08,--,na
65.366,131.5,0.0,3.26912e-08,--,na
65.366,131.75,0.0,3.60213e-08,--,na
65.366,132.0,0.0,3.3626e-08,--,na
65.366,132.25,0.0,3.1905149999999995e-08,--,na
65.366,132.5,0.0,3.25865e-08,--,na
65.366,132.75,0.0,3.08904e-08,--,na
65.366,133.0,0.0,3.2608750000000004e-08,--,na
65.366,133.25,0.0,2.97469e-08,--,na
65.366,133.5,0.0,3.30228e-08,--,na
65.366,133.75,0.0,3.38108e-08,--,na
65.366,134.0,0.0,3.263425e-08,--,na
65.366,134.25,0.0,3.27426e-08,--,na
65.366,134.5,0.0,3.394165e-08,--,na
65.366,134.75,0.0,3.33018e-08,--,na
65.366,135.0,0.0,3.408845e-08,--,na
65.366,135.25,0.0,3.32417e-08,--,na
65.366,135.5,0.0,3.33152e-08,--,na
65.366,135.75,0.0,3.19872e-08,--,na
65.366,136.0,0.0,3.3554199999999995e-08,--,na
65.366,136.25,0.0,3.51774e-08,--,na
65.366,136.5,0.0,3.2813850000000004e-08,--,na
65.366,136.75,0.0,3.61884e-08,--,na
65.366,137.0,0.0,3.579355e-08,--,na
65.366,137.25,0.0,3.41143e-08,--,na
65.366,137.5,0.0,3.573415e-08,--,na
65.366,137.75,0.0,3.53329e-08,--,na
65.366,138.0,0.0,3.699965e-08,--,na
65.366,138.25,0.0,3.6315949999999996e-08,--,na
65.366,138.5,0.0,3.65204e-08,--,na
65.366,138.75,0.0,3.6140350000000004e-08,--,na
65.366,139.0,0.0,3.35799e-08,--,na
65.366,139.25,0.0,3.632585e-08,--,na
65.366,139.5,0.0,3.48797e-08,--,na
65.366,139.75,0.0,3.495e-08,--,na
65.366,140.0,0.0,3.984275e-08,--,na
65.366,140.25,0.0,4.02691e-08,--,na
65.366,140.5,0.0,3.69683e-08,--,na
65.366,140.75,0.0,3.81778e-08,--,na
65.366,141.0,0.0,4.04959e-08,--,na
65.366,141.25,0.0,3.99738e-08,--,na
65.366,141.5,0.0,3.963665e-08,--,na
65.366,141.75,0.0,3.92325e-08,--,na
65.366,142.0,0.0,4.0501549999999996e-08,--,na
65.366,142.25,0.0,3.74468e-08,--,na
65.366,142.5,0.0,3.729065e-08,--,na
65.366,142.75,0.0,4.27415e-08,--,na
65.366,143.0,0.0,4.00522e-08,--,na
65.366,143.25,0.0,4.04746e-08,--,na
65.366,143.5,0.0,4.07613e-08,--,na
65.366,143.75,0.0,4.07875e-08,--,na
65.366,144.0,0.0,4.074355e-08,--,na
65.366,144.25,0.0,4.1707099999999996e-08,--,na
65.366,144.5,0.0,4.17493e-08,--,na
65.366,144.75,0.0,4.28534e-08,--,na
65.366,145.0,0.0,4.2027e-08,--,na
65.366,145.25,0.0,4.3565299999999996e-08,--,na
65.366,145.5,0.0,3.52982e-08,--,na
65.366,145.75,0.0,4.14848e-08,--,na
65.366,146.0,0.0,4.20386e-08,--,na
65.366,146.25,0.0,4.26709e-08,--,na
65.366,146.5,0.0,3.9032e-08,--,na
65.366,146.75,0.0,4.18944e-08,--,na
65.366,147.0,0.0,4.1359149999999995e-08,--,na
65.366,147.25,0.0,4.036285e-08,--,na
65.366,147.5,0.0,4.27912e-08,--,na
65.366,147.75,0.0,4.15931e-08,--,na
65.366,148.0,0.0,4.31662e-08,--,na
65.366,148.25,0.0,4.26713e-08,--,na
65.366,148.5,0.0,4.1861e-08,--,na
65.366,148.75,0.0,4.16708e-08,--,na
65.366,149.0,0.0,4.24465e-08,--,na
65.366,149.25,0.0,4.0877e-08,--,na
65.366,149.5,0.0,4.23022e-08,--,na
65.366,149.75,0.0,3.9790249999999995e-08,--,na
65.366,150.0,0.0,3.8898e-08,--,na
65.366,150.25,0.0,3.99816e-08,--,na
65.366,150.5,0.0,3.9167e-08,--,na
65.366,150.75,0.0,3.86844e-08,--,na
65.366,151.0,0.0,4.1503600000000004e-08,--,na
65.366,151.25,0.0,3.9534e-08,--,na
65.366,151.5,0.0,3.77309e-08,--,na
65.366,151.75,0.0,3.86653e-08,--,na
65.366,152.0,0.0,3.8513400000000004e-08,--,na
65.366,152.25,0.0,3.749235e-08,--,na
65.366,152.5,0.0,3.72759e-08,--,na
65.366,152.75,0.0,3.618715e-08,--,na
65.366,153.0,0.0,3.54841e-08,--,na
65.366,153.25,0.0,3.42717e-08,--,na
65.366,153.5,0.0,3.66474e-08,--,na
65.366,153.75,0.0,3.099035e-08,--,na
65.366,154.0,0.0,3.31845e-08,--,na
65.366,154.25,0.0,3.33893e-08,--,na
65.366,154.5,0.0,3.2071e-08,--,na
65.366,154.75,0.0,3.22567e-08,--,na
65.366,155.0,0.0,3.1677549999999996e-08,--,na
65.366,155.25,0.0,2.86083e-08,--,na
65.366,155.5,0.0,3.19147e-08,--,na
65.366,155.75,0.0,2.94881e-08,--,na
65.366,156.0,0.0,3.05678e-08,--,na
65.366,156.25,0.0,2.99385e-08,--,na
65.366,156.5,0.0,2.77941e-08,--,na
65.366,156.75,0.0,3.109175e-08,--,na
65.366,157.0,0.0,2.824705e-08,--,na
65.366,157.25,0.0,2.78264e-08,--,na
65.366,157.5,0.0,2.63272e-08,--,na
65.366,157.75,0.0,2.697515e-08,--,na
65.366,158.0,0.0,2.7658899999999998e-08,--,na
65.366,158.25,0.0,2.69184e-08,--,na
65.366,158.5,0.0,2.6674e-08,--,na
65.366,158.75,0.0,2.87813e-08,--,na
65.366,159.0,0.0,2.73912e-08,--,na
65.366,159.25,0.0,2.3720749999999998e-08,--,na
65.366,159.5,0.0,2.68765e-08,--,na
65.366,159.75,0.0,2.62018e-08,--,na
65.366,160.0,0.0,2.6029e-08,--,na
65.366,160.25,0.0,2.554545e-08,--,na
65.366,160.5,0.0,2.41892e-08,--,na
65.366,160.75,0.0,2.68625e-08,--,na
65.366,161.0,0.0,2.6647900000000003e-08,--,na
65.366,161.25,0.0,2.61797e-08,--,na
65.366,161.5,0.0,2.661835e-08,--,na
65.366,161.75,0.0,2.88043e-08,--,na
65.366,162.0,0.0,2.441175e-08,--,na
65.366,162.25,0.0,2.6103200000000003e-08,--,na
65.366,162.5,0.0,2.71885e-08,--,na
65.366,162.75,0.0,2.223365e-08,--,na
65.366,163.0,0.0,2.16691e-08,--,na
65.366,163.25,0.0,2.71522e-08,--,na
65.366,163.5,0.0,2.74621e-08,--,na
65.366,163.75,0.0,2.58615e-08,--,na
65.366,164.0,0.0,2.52109e-08,--,na
65.366,164.25,0.0,2.502405e-08,--,na
65.366,164.5,0.0,3.18965e-08,--,na
65.366,164.75,0.0,2.65075e-08,--,na
65.366,165.0,0.0,2.43766e-08,--,na
65.366,165.25,0.0,2.606e-08,--,na
65.366,165.5,0.0,2.546125e-08,--,na
65.366,165.75,0.0,2.6052e-08,--,na
65.366,166.0,0.0,2.5846349999999998e-08,--,na
65.366,166.25,0.0,2.55419e-08,--,na
65.366,166.5,0.0,2.12076e-08,--,na
65.366,166.75,0.0,2.5701949999999998e-08,--,na
65.366,167.0,0.0,2.52196e-08,--,na
65.366,167.25,0.0,2.512805e-08,--,na
65.366,167.5,0.0,2.54071e-08,--,na
65.366,167.75,0.0,2.560925e-08,--,na
65.366,168.0,0.0,2.643895e-08,--,na
65.366,168.25,0.0,2.59912e-08,--,na
65.366,168.5,0.0,2.56928e-08,--,na
65.366,168.75,0.0,2.8519800000000002e-08,--,na
65.366,169.0,0.0,2.7492300000000002e-08,--,na
