ECM File Output,,,,,
Filename (includes date): 2025-09-08-08-19-dic13-174.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 3breaks, top 3cm broke off prescan,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.162007812499986,,,,,
Y Right: 105.23587109374995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 77.415625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 84.415625,,,,,
X max Position (raw - not laser corrected): 959.4125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
74.162,645.75,0.0,3.29367e-08,--,na
74.162,646.0,0.0,3.275305e-08,--,na
74.162,646.25,0.0,3.28765e-08,--,na
74.162,646.5,0.0,3.219335e-08,--,na
74.162,646.75,0.0,3.34541e-08,--,na
74.162,647.0,0.0,3.268075e-08,--,na
74.162,647.25,0.0,3.21922e-08,--,na
74.162,647.5,0.0,3.2315900000000004e-08,--,na
74.162,647.75,0.0,3.22577e-08,--,na
74.162,648.0,0.0,3.2342049999999995e-08,--,na
74.162,648.25,0.0,3.207335e-08,--,na
74.162,648.5,0.0,3.19312e-08,--,na
74.162,648.75,0.0,3.20315e-08,--,na
74.162,649.0,0.0,3.2209e-08,--,na
74.162,649.25,0.0,3.217445e-08,--,na
74.162,649.5,0.0,3.20034e-08,--,na
74.162,649.75,0.0,3.1635e-08,--,na
74.162,650.0,0.0,3.178655e-08,--,na
74.162,650.25,0.0,3.15205e-08,--,na
74.162,650.5,0.0,3.19185e-08,--,na
74.162,650.75,0.0,3.03899e-08,--,na
74.162,651.0,0.0,3.12866e-08,--,na
74.162,651.25,0.0,3.153155e-08,--,na
74.162,651.5,0.0,3.121655e-08,--,na
74.162,651.75,0.0,3.12268e-08,--,na
74.162,652.0,0.0,3.10535e-08,--,na
74.162,652.25,0.0,3.1102e-08,--,na
74.162,652.5,0.0,3.034845e-08,--,na
74.162,652.75,0.0,3.08463e-08,--,na
74.162,653.0,0.0,3.0860399999999995e-08,--,na
74.162,653.25,0.0,3.1121449999999996e-08,--,na
74.162,653.5,0.0,3.08599e-08,--,na
74.162,653.75,0.0,3.09116e-08,--,na
74.162,654.0,0.0,3.053415e-08,--,na
74.162,654.25,0.0,3.050205e-08,--,na
74.162,654.5,0.0,3.02988e-08,--,na
74.162,654.75,0.0,3.04807e-08,--,na
74.162,655.0,0.0,3.00788e-08,--,na
74.162,655.25,0.0,3.0787900000000005e-08,--,na
74.162,655.5,0.0,3.03879e-08,--,na
74.162,655.75,0.0,3.0357250000000005e-08,--,na
74.162,656.0,0.0,2.9792e-08,--,na
74.162,656.25,0.0,3.02932e-08,--,na
74.162,656.5,0.0,3.0754e-08,--,na
74.162,656.75,0.0,3.04314e-08,--,na
74.162,657.0,0.0,3.04383e-08,--,na
74.162,657.25,0.0,2.962815e-08,--,na
74.162,657.5,0.0,3.06086e-08,--,na
74.162,657.75,0.0,3.02372e-08,--,na
74.162,658.0,0.0,3.03031e-08,--,na
74.162,658.25,0.0,3.06454e-08,--,na
74.162,658.5,0.0,3.04111e-08,--,na
74.162,658.75,0.0,3.0513e-08,--,na
74.162,659.0,0.0,3.04872e-08,--,na
74.162,659.25,0.0,3.0575499999999995e-08,--,na
74.162,659.5,0.0,3.06051e-08,--,na
74.162,659.75,0.0,3.04258e-08,--,na
74.162,660.0,0.0,3.06046e-08,--,na
74.162,660.25,0.0,3.0485699999999996e-08,--,na
74.162,660.5,0.0,2.99245e-08,--,na
74.162,660.75,0.0,3.088185e-08,--,na
74.162,661.0,0.0,3.0858e-08,--,na
74.162,661.25,0.0,3.1005350000000004e-08,--,na
74.162,661.5,0.0,3.04647e-08,--,na
74.162,661.75,0.0,3.0469e-08,--,na
74.162,662.0,0.0,3.08368e-08,--,na
74.162,662.25,0.0,3.102945e-08,--,na
74.162,662.5,0.0,3.07974e-08,--,na
74.162,662.75,0.0,3.07982e-08,--,na
74.162,663.0,0.0,3.10799e-08,--,na
74.162,663.25,0.0,3.121435e-08,--,na
74.162,663.5,0.0,3.06937e-08,--,na
74.162,663.75,0.0,3.068105e-08,--,na
74.162,664.0,0.0,3.08794e-08,--,na
74.162,664.25,0.0,3.104835e-08,--,na
74.162,664.5,0.0,3.10345e-08,--,na
74.162,664.75,0.0,3.13263e-08,--,na
74.162,665.0,0.0,3.11022e-08,--,na
74.162,665.25,0.0,3.1134200000000004e-08,--,na
74.162,665.5,0.0,3.14325e-08,--,na
74.162,665.75,0.0,3.131905e-08,--,na
74.162,666.0,0.0,3.15251e-08,--,na
74.162,666.25,0.0,3.15157e-08,--,na
74.162,666.5,0.0,3.1113e-08,--,na
74.162,666.75,0.0,3.134935e-08,--,na
74.162,667.0,0.0,3.0918549999999996e-08,--,na
74.162,667.25,0.0,3.172635e-08,--,na
74.162,667.5,0.0,3.20351e-08,--,na
74.162,667.75,0.0,3.15183e-08,--,na
74.162,668.0,0.0,3.17354e-08,--,na
74.162,668.25,0.0,3.148055e-08,--,na
74.162,668.5,0.0,3.17656e-08,--,na
74.162,668.75,0.0,3.18284e-08,--,na
74.162,669.0,0.0,3.1611350000000003e-08,--,na
74.162,669.25,0.0,3.200905e-08,--,na
74.162,669.5,0.0,3.19389e-08,--,na
74.162,669.75,0.0,3.205705e-08,--,na
74.162,670.0,0.0,3.21149e-08,--,na
74.162,670.25,0.0,3.17188e-08,--,na
74.162,670.5,0.0,3.23367e-08,--,na
74.162,670.75,0.0,3.2342100000000005e-08,--,na
74.162,671.0,0.0,3.26399e-08,--,na
74.162,671.25,0.0,3.2441149999999994e-08,--,na
74.162,671.5,0.0,3.19146e-08,--,na
74.162,671.75,0.0,3.33136e-08,--,na
74.162,672.0,0.0,3.2512550000000003e-08,--,na
74.162,672.25,0.0,3.275335e-08,--,na
74.162,672.5,0.0,3.23767e-08,--,na
74.162,672.75,0.0,3.2564100000000005e-08,--,na
74.162,673.0,0.0,3.23715e-08,--,na
74.162,673.25,0.0,3.2365100000000004e-08,--,na
74.162,673.5,0.0,3.23349e-08,--,na
74.162,673.75,0.0,3.1852399999999995e-08,--,na
74.162,674.0,0.0,3.24275e-08,--,na
74.162,674.25,0.0,3.183595e-08,--,na
74.162,674.5,0.0,3.17378e-08,--,na
74.162,674.75,0.0,3.2076599999999995e-08,--,na
74.162,675.0,0.0,3.183765e-08,--,na
74.162,675.25,0.0,3.15774e-08,--,na
74.162,675.5,0.0,3.16422e-08,--,na
74.162,675.75,0.0,3.154165e-08,--,na
74.162,676.0,0.0,3.150885e-08,--,na
74.162,676.25,0.0,3.14604e-08,--,na
74.162,676.5,0.0,3.13012e-08,--,na
74.162,676.75,0.0,3.115225e-08,--,na
74.162,677.0,0.0,3.116105e-08,--,na
74.162,677.25,0.0,3.11707e-08,--,na
74.162,677.5,0.0,3.10925e-08,--,na
74.162,677.75,0.0,3.07443e-08,--,na
74.162,678.0,0.0,3.08727e-08,--,na
74.162,678.25,0.0,3.048515e-08,--,na
74.162,678.5,0.0,3.05987e-08,--,na
74.162,678.75,0.0,3.065155e-08,--,na
74.162,679.0,0.0,3.01442e-08,--,na
74.162,679.25,0.0,3.03103e-08,--,na
74.162,679.5,0.0,3.01037e-08,--,na
74.162,679.75,0.0,3.0035099999999996e-08,--,na
74.162,680.0,0.0,3.0052750000000004e-08,--,na
74.162,680.25,0.0,2.99846e-08,--,na
74.162,680.5,0.0,3.03797e-08,--,na
74.162,680.75,0.0,2.9894e-08,--,na
74.162,681.0,0.0,2.982125e-08,--,na
74.162,681.25,0.0,3.00303e-08,--,na
74.162,681.5,0.0,3.00208e-08,--,na
74.162,681.75,0.0,2.989775e-08,--,na
74.162,682.0,0.0,2.989055e-08,--,na
74.162,682.25,0.0,2.97412e-08,--,na
74.162,682.5,0.0,2.9752150000000002e-08,--,na
74.162,682.75,0.0,2.99183e-08,--,na
74.162,683.0,0.0,3.01708e-08,--,na
74.162,683.25,0.0,2.99799e-08,--,na
74.162,683.5,0.0,2.983185e-08,--,na
74.162,683.75,0.0,3.002075e-08,--,na
74.162,684.0,0.0,2.93345e-08,--,na
74.162,684.25,0.0,2.97212e-08,--,na
74.162,684.5,0.0,2.98299e-08,--,na
74.162,684.75,0.0,3.00642e-08,--,na
74.162,685.0,0.0,2.99315e-08,--,na
74.162,685.25,0.0,3.0056e-08,--,na
74.162,685.5,0.0,3.02427e-08,--,na
74.162,685.75,0.0,2.9968550000000004e-08,--,na
74.162,686.0,0.0,3.02889e-08,--,na
74.162,686.25,0.0,3.01637e-08,--,na
74.162,686.5,0.0,3.04442e-08,--,na
74.162,686.75,0.0,3.05296e-08,--,na
74.162,687.0,0.0,3.05115e-08,--,na
74.162,687.25,0.0,3.05575e-08,--,na
74.162,687.5,0.0,3.06335e-08,--,na
74.162,687.75,0.0,3.071435e-08,--,na
74.162,688.0,0.0,3.1062e-08,--,na
74.162,688.25,0.0,3.05988e-08,--,na
74.162,688.5,0.0,3.0559e-08,--,na
74.162,688.75,0.0,3.120495e-08,--,na
74.162,689.0,0.0,3.12546e-08,--,na
74.162,689.25,0.0,3.10759e-08,--,na
74.162,689.5,0.0,3.0956800000000006e-08,--,na
74.162,689.75,0.0,3.109315e-08,--,na
74.162,690.0,0.0,3.12423e-08,--,na
74.162,690.25,0.0,3.100235e-08,--,na
74.162,690.5,0.0,3.13094e-08,--,na
74.162,690.75,0.0,3.110945e-08,--,na
74.162,691.0,0.0,3.151145e-08,--,na
74.162,691.25,0.0,3.18783e-08,--,na
74.162,691.5,0.0,3.14601e-08,--,na
74.162,691.75,0.0,3.1593e-08,--,na
74.162,692.0,0.0,3.168105e-08,--,na
74.162,692.25,0.0,3.17106e-08,--,na
74.162,692.5,0.0,3.1300900000000005e-08,--,na
74.162,692.75,0.0,3.18097e-08,--,na
74.162,693.0,0.0,3.18716e-08,--,na
74.162,693.25,0.0,3.19156e-08,--,na
74.162,693.5,0.0,3.20091e-08,--,na
74.162,693.75,0.0,3.17145e-08,--,na
74.162,694.0,0.0,3.15591e-08,--,na
74.162,694.25,0.0,3.221635e-08,--,na
74.162,694.5,0.0,3.30939e-08,--,na
74.162,694.75,0.0,3.23262e-08,--,na
74.162,695.0,0.0,3.23878e-08,--,na
74.162,695.25,0.0,3.2663700000000004e-08,--,na
74.162,695.5,0.0,3.21978e-08,--,na
74.162,695.75,0.0,3.2728950000000005e-08,--,na
74.162,696.0,0.0,3.26605e-08,--,na
74.162,696.25,0.0,3.26455e-08,--,na
74.162,696.5,0.0,3.28847e-08,--,na
74.162,696.75,0.0,3.26571e-08,--,na
74.162,697.0,0.0,3.271125e-08,--,na
74.162,697.25,0.0,3.32431e-08,--,na
74.162,697.5,0.0,3.29394e-08,--,na
74.162,697.75,0.0,3.28902e-08,--,na
74.162,698.0,0.0,3.2946e-08,--,na
74.162,698.25,0.0,3.3186e-08,--,na
74.162,698.5,0.0,3.3613699999999996e-08,--,na
74.162,698.75,0.0,3.3178050000000004e-08,--,na
74.162,699.0,0.0,3.32992e-08,--,na
74.162,699.25,0.0,3.34777e-08,--,na
74.162,699.5,0.0,3.3043800000000004e-08,--,na
74.162,699.75,0.0,3.31946e-08,--,na
74.162,700.0,0.0,3.31862e-08,--,na
74.162,700.25,0.0,3.31189e-08,--,na
74.162,700.5,0.0,3.38376e-08,--,na
74.162,700.75,0.0,3.327885e-08,--,na
74.162,701.0,0.0,3.32919e-08,--,na
74.162,701.25,0.0,3.313485e-08,--,na
74.162,701.5,0.0,3.34086e-08,--,na
74.162,701.75,0.0,3.312985e-08,--,na
74.162,702.0,0.0,3.32042e-08,--,na
74.162,702.25,0.0,3.3103300000000005e-08,--,na
74.162,702.5,0.0,3.32118e-08,--,na
74.162,702.75,0.0,3.295085e-08,--,na
74.162,703.0,0.0,3.30743e-08,--,na
74.162,703.25,0.0,3.32742e-08,--,na
74.162,703.5,0.0,3.305695e-08,--,na
74.162,703.75,0.0,3.28291e-08,--,na
74.162,704.0,0.0,3.35479e-08,--,na
74.162,704.25,0.0,3.324435e-08,--,na
74.162,704.5,0.0,3.321035e-08,--,na
74.162,704.75,0.0,3.3317200000000004e-08,--,na
74.162,705.0,0.0,3.33507e-08,--,na
74.162,705.25,0.0,3.35296e-08,--,na
74.162,705.5,0.0,3.36938e-08,--,na
74.162,705.75,0.0,3.35374e-08,--,na
74.162,706.0,0.0,3.41549e-08,--,na
74.162,706.25,0.0,3.41023e-08,--,na
74.162,706.5,0.0,3.39535e-08,--,na
74.162,706.75,0.0,3.438755e-08,--,na
74.162,707.0,0.0,3.46216e-08,--,na
74.162,707.25,0.0,3.445735e-08,--,na
74.162,707.5,0.0,3.50461e-08,--,na
74.162,707.75,0.0,3.5410699999999996e-08,--,na
74.162,708.0,0.0,3.57807e-08,--,na
74.162,708.25,0.0,3.619035e-08,--,na
74.162,708.5,0.0,3.63372e-08,--,na
74.162,708.75,0.0,3.70765e-08,--,na
74.162,709.0,0.0,3.77184e-08,--,na
74.162,709.25,0.0,3.7861600000000003e-08,--,na
74.162,709.5,0.0,3.89978e-08,--,na
74.162,709.75,0.0,3.97257e-08,--,na
74.162,710.0,0.0,4.05334e-08,--,na
74.162,710.25,0.0,4.1680800000000004e-08,--,na
74.162,710.5,0.0,4.26022e-08,--,na
74.162,710.75,0.0,4.32668e-08,--,na
74.162,711.0,0.0,4.45405e-08,--,na
74.162,711.25,0.0,4.56268e-08,--,na
74.162,711.5,0.0,4.63816e-08,--,na
74.162,711.75,0.0,4.7948800000000004e-08,--,na
74.162,712.0,0.0,4.89529e-08,--,na
74.162,712.25,0.0,4.98776e-08,--,na
74.162,712.5,0.0,5.13969e-08,--,na
74.162,712.75,0.0,5.18732e-08,--,na
74.162,713.0,0.0,5.3642e-08,--,na
74.162,713.25,0.0,5.446415e-08,--,na
74.162,713.5,0.0,5.5622e-08,--,na
74.162,713.75,0.0,5.71306e-08,--,na
74.162,714.0,0.0,5.8046e-08,--,na
74.162,714.25,0.0,5.82637e-08,--,na
74.162,714.5,0.0,5.916535e-08,--,na
74.162,714.75,0.0,5.96016e-08,--,na
74.162,715.0,0.0,6.001715e-08,--,na
74.162,715.25,0.0,6.006e-08,--,na
74.162,715.5,0.0,6.02869e-08,--,na
74.162,715.75,0.0,5.95937e-08,--,na
74.162,716.0,0.0,5.99659e-08,--,na
74.162,716.25,0.0,5.96703e-08,--,na
74.162,716.5,0.0,5.902465e-08,--,na
74.162,716.75,0.0,5.88497e-08,--,na
74.162,717.0,0.0,5.7650500000000004e-08,--,na
74.162,717.25,0.0,5.66599e-08,--,na
74.162,717.5,0.0,5.6457800000000004e-08,--,na
74.162,717.75,0.0,5.58443e-08,--,na
74.162,718.0,0.0,5.432975e-08,--,na
74.162,718.25,0.0,5.35696e-08,--,na
74.162,718.5,0.0,5.15447e-08,--,na
74.162,718.75,0.0,5.1215e-08,--,na
74.162,719.0,0.0,4.94129e-08,--,na
74.162,719.25,0.0,4.78033e-08,--,na
74.162,719.5,0.0,4.6331e-08,--,na
74.162,719.75,0.0,4.56074e-08,--,na
74.162,720.0,0.0,4.41557e-08,--,na
74.162,720.25,0.0,4.232325e-08,--,na
74.162,720.5,0.0,4.087425e-08,--,na
74.162,720.75,0.0,3.95552e-08,--,na
74.162,721.0,0.0,3.8647e-08,--,na
74.162,721.25,0.0,3.75715e-08,--,na
74.162,721.5,0.0,3.714635e-08,--,na
74.162,721.75,0.0,3.6049e-08,--,na
74.162,722.0,0.0,3.5099099999999994e-08,--,na
74.162,722.25,0.0,3.47413e-08,--,na
74.162,722.5,0.0,3.435255e-08,--,na
74.162,722.75,0.0,3.39941e-08,--,na
74.162,723.0,0.0,3.34548e-08,--,na
74.162,723.25,0.0,3.314825e-08,--,na
74.162,723.5,0.0,3.32075e-08,--,na
74.162,723.75,0.0,3.3354e-08,--,na
74.162,724.0,0.0,3.3320250000000004e-08,--,na
74.162,724.25,0.0,3.340535e-08,--,na
74.162,724.5,0.0,3.34129e-08,--,na
74.162,724.75,0.0,3.44595e-08,--,na
74.162,725.0,0.0,3.44861e-08,--,na
74.162,725.25,0.0,3.541765e-08,--,na
74.162,725.5,0.0,3.59414e-08,--,na
74.162,725.75,0.0,3.5718e-08,--,na
74.162,726.0,0.0,3.6578549999999995e-08,--,na
74.162,726.25,0.0,3.75436e-08,--,na
74.162,726.5,0.0,3.80232e-08,--,na
74.162,726.75,0.0,3.88845e-08,--,na
74.162,727.0,0.0,3.95545e-08,--,na
74.162,727.25,0.0,4.028845e-08,--,na
74.162,727.5,0.0,4.029115e-08,--,na
74.162,727.75,0.0,4.09254e-08,--,na
74.162,728.0,0.0,4.12313e-08,--,na
74.162,728.25,0.0,4.172965e-08,--,na
74.162,728.5,0.0,4.19061e-08,--,na
74.162,728.75,0.0,4.21668e-08,--,na
74.162,729.0,0.0,4.24293e-08,--,na
74.162,729.25,0.0,4.2564400000000005e-08,--,na
74.162,729.5,0.0,4.25552e-08,--,na
74.162,729.75,0.0,4.29455e-08,--,na
74.162,730.0,0.0,4.26602e-08,--,na
74.162,730.25,0.0,4.25767e-08,--,na
74.162,730.5,0.0,4.2696800000000004e-08,--,na
74.162,730.75,0.0,4.25134e-08,--,na
74.162,731.0,0.0,4.311585e-08,--,na
74.162,731.25,0.0,4.30502e-08,--,na
74.162,731.5,0.0,4.29376e-08,--,na
74.162,731.75,0.0,4.3011e-08,--,na
74.162,732.0,0.0,4.275425e-08,--,na
74.162,732.25,0.0,4.290915e-08,--,na
74.162,732.5,0.0,4.24335e-08,--,na
74.162,732.75,0.0,4.305395e-08,--,na
74.162,733.0,0.0,4.30566e-08,--,na
74.162,733.25,0.0,4.2984849999999996e-08,--,na
74.162,733.5,0.0,4.27267e-08,--,na
74.162,733.75,0.0,4.2268e-08,--,na
74.162,734.0,0.0,4.23756e-08,--,na
74.162,734.25,0.0,4.242845e-08,--,na
74.162,734.5,0.0,4.28729e-08,--,na
74.162,734.75,0.0,4.25155e-08,--,na
74.162,735.0,0.0,4.27029e-08,--,na
74.162,735.25,0.0,4.2676099999999997e-08,--,na
74.162,735.5,0.0,4.2729e-08,--,na
74.162,735.75,0.0,4.26283e-08,--,na
74.162,736.0,0.0,4.32337e-08,--,na
74.162,736.25,0.0,4.28629e-08,--,na
74.162,736.5,0.0,4.37834e-08,--,na
74.162,736.75,0.0,4.309785e-08,--,na
74.162,737.0,0.0,4.3619e-08,--,na
74.162,737.25,0.0,4.34578e-08,--,na
74.162,737.5,0.0,4.37005e-08,--,na
74.162,737.75,0.0,4.385085e-08,--,na
74.162,738.0,0.0,4.35234e-08,--,na
74.162,738.25,0.0,4.39096e-08,--,na
74.162,738.5,0.0,4.40062e-08,--,na
74.162,738.75,0.0,4.40184e-08,--,na
74.162,739.0,0.0,4.40564e-08,--,na
74.162,739.25,0.0,4.418985e-08,--,na
74.162,739.5,0.0,4.41892e-08,--,na
74.162,739.75,0.0,4.455945e-08,--,na
74.162,740.0,0.0,4.46598e-08,--,na
74.162,740.25,0.0,4.412645e-08,--,na
74.162,740.5,0.0,4.40101e-08,--,na
74.162,740.75,0.0,4.362645e-08,--,na
74.162,741.0,0.0,4.39797e-08,--,na
74.162,741.25,0.0,4.33625e-08,--,na
74.162,741.5,0.0,4.3403e-08,--,na
74.162,741.75,0.0,4.344505e-08,--,na
74.162,742.0,0.0,4.317855e-08,--,na
74.162,742.25,0.0,4.28206e-08,--,na
74.162,742.5,0.0,4.27036e-08,--,na
74.162,742.75,0.0,4.264525e-08,--,na
74.162,743.0,0.0,4.219915e-08,--,na
74.162,743.25,0.0,4.146e-08,--,na
74.162,743.5,0.0,4.12339e-08,--,na
74.162,743.75,0.0,4.16232e-08,--,na
74.162,744.0,0.0,4.03326e-08,--,na
74.162,744.25,0.0,4.06664e-08,--,na
74.162,744.5,0.0,3.98379e-08,--,na
74.162,744.75,0.0,3.973745e-08,--,na
74.162,745.0,0.0,3.9732650000000003e-08,--,na
74.162,745.25,0.0,3.94636e-08,--,na
74.162,745.5,0.0,3.86716e-08,--,na
74.162,745.75,0.0,3.9300399999999996e-08,--,na
74.162,746.0,0.0,3.876035e-08,--,na
74.162,746.25,0.0,3.883775e-08,--,na
74.162,746.5,0.0,3.82782e-08,--,na
74.162,746.75,0.0,3.82274e-08,--,na
74.162,747.0,0.0,3.8046050000000005e-08,--,na
74.162,747.25,0.0,3.7451050000000005e-08,--,na
74.162,747.5,0.0,3.75816e-08,--,na
74.162,747.75,0.0,3.763495e-08,--,na
74.162,748.0,0.0,3.77489e-08,--,na
74.162,748.25,0.0,3.701965e-08,--,na
74.162,748.5,0.0,3.72262e-08,--,na
74.162,748.75,0.0,3.727305e-08,--,na
74.162,749.0,0.0,3.71541e-08,--,na
74.162,749.25,0.0,3.704e-08,--,na
74.162,749.5,0.0,3.75902e-08,--,na
74.162,749.75,0.0,3.6952100000000004e-08,--,na
74.162,750.0,0.0,3.71242e-08,--,na
74.162,750.25,0.0,3.70691e-08,--,na
74.162,750.5,0.0,3.7383e-08,--,na
74.162,750.75,0.0,3.7551449999999994e-08,--,na
74.162,751.0,0.0,3.7080600000000004e-08,--,na
74.162,751.25,0.0,3.56551e-08,--,na
74.162,751.5,0.0,3.70144e-08,--,na
74.162,751.75,0.0,3.74968e-08,--,na
74.162,752.0,0.0,3.7342949999999996e-08,--,na
74.162,752.25,0.0,3.76166e-08,--,na
74.162,752.5,0.0,3.7563449999999995e-08,--,na
74.162,752.75,0.0,3.77001e-08,--,na
74.162,753.0,0.0,3.812115e-08,--,na
74.162,753.25,0.0,3.7565850000000005e-08,--,na
74.162,753.5,0.0,3.76717e-08,--,na
74.162,753.75,0.0,3.75764e-08,--,na
74.162,754.0,0.0,3.73507e-08,--,na
74.162,754.25,0.0,3.7798799999999996e-08,--,na
74.162,754.5,0.0,3.77295e-08,--,na
74.162,754.75,0.0,3.839925e-08,--,na
74.162,755.0,0.0,3.837715e-08,--,na
74.162,755.25,0.0,3.82988e-08,--,na
74.162,755.5,0.0,3.82213e-08,--,na
74.162,755.75,0.0,3.8475700000000004e-08,--,na
74.162,756.0,0.0,3.87522e-08,--,na
74.162,756.25,0.0,3.89784e-08,--,na
74.162,756.5,0.0,3.93754e-08,--,na
74.162,756.75,0.0,3.93336e-08,--,na
74.162,757.0,0.0,3.92832e-08,--,na
74.162,757.25,0.0,3.93977e-08,--,na
74.162,757.5,0.0,3.9415049999999995e-08,--,na
74.162,757.75,0.0,3.9793949999999996e-08,--,na
74.162,758.0,0.0,3.99243e-08,--,na
74.162,758.25,0.0,3.97626e-08,--,na
74.162,758.5,0.0,3.97371e-08,--,na
74.162,758.75,0.0,3.938885e-08,--,na
74.162,759.0,0.0,3.96993e-08,--,na
74.162,759.25,0.0,3.957665e-08,--,na
74.162,759.5,0.0,3.97456e-08,--,na
74.162,759.75,0.0,3.985545e-08,--,na
74.162,760.0,0.0,3.96838e-08,--,na
74.162,760.25,0.0,3.98651e-08,--,na
74.162,760.5,0.0,3.95835e-08,--,na
74.162,760.75,0.0,3.93005e-08,--,na
74.162,761.0,0.0,3.90469e-08,--,na
74.162,761.25,0.0,3.9221e-08,--,na
74.162,761.5,0.0,3.84155e-08,--,na
74.162,761.75,0.0,3.9612250000000005e-08,--,na
74.162,762.0,0.0,3.78011e-08,--,na
74.162,762.25,0.0,3.87182e-08,--,na
74.162,762.5,0.0,3.94175e-08,--,na
74.162,762.75,0.0,3.8236950000000004e-08,--,na
74.162,763.0,0.0,3.864e-08,--,na
74.162,763.25,0.0,3.79077e-08,--,na
74.162,763.5,0.0,3.841615e-08,--,na
74.162,763.75,0.0,3.78765e-08,--,na
74.162,764.0,0.0,3.76049e-08,--,na
74.162,764.25,0.0,3.77676e-08,--,na
74.162,764.5,0.0,3.73252e-08,--,na
74.162,764.75,0.0,3.7673750000000003e-08,--,na
74.162,765.0,0.0,3.719465e-08,--,na
74.162,765.25,0.0,3.67883e-08,--,na
74.162,765.5,0.0,3.6323049999999996e-08,--,na
74.162,765.75,0.0,3.64857e-08,--,na
74.162,766.0,0.0,3.6857e-08,--,na
74.162,766.25,0.0,3.66439e-08,--,na
74.162,766.5,0.0,3.62372e-08,--,na
74.162,766.75,0.0,3.61775e-08,--,na
74.162,767.0,0.0,3.66293e-08,--,na
74.162,767.25,0.0,3.60753e-08,--,na
74.162,767.5,0.0,3.56697e-08,--,na
74.162,767.75,0.0,3.63453e-08,--,na
74.162,768.0,0.0,3.53482e-08,--,na
74.162,768.25,0.0,3.56779e-08,--,na
74.162,768.5,0.0,3.50648e-08,--,na
74.162,768.75,0.0,3.519305e-08,--,na
74.162,769.0,0.0,3.53773e-08,--,na
74.162,769.25,0.0,3.45275e-08,--,na
74.162,769.5,0.0,3.5161299999999996e-08,--,na
74.162,769.75,0.0,3.517425e-08,--,na
74.162,770.0,0.0,3.4623449999999996e-08,--,na
74.162,770.25,0.0,3.46468e-08,--,na
74.162,770.5,0.0,3.53644e-08,--,na
74.162,770.75,0.0,3.442395e-08,--,na
74.162,771.0,0.0,3.43212e-08,--,na
74.162,771.25,0.0,3.45115e-08,--,na
74.162,771.5,0.0,3.388235e-08,--,na
74.162,771.75,0.0,3.37997e-08,--,na
74.162,772.0,0.0,3.44089e-08,--,na
74.162,772.25,0.0,3.38562e-08,--,na
74.162,772.5,0.0,3.372475e-08,--,na
74.162,772.75,0.0,3.399035e-08,--,na
74.162,773.0,0.0,3.37715e-08,--,na
74.162,773.25,0.0,3.380455e-08,--,na
74.162,773.5,0.0,3.34356e-08,--,na
74.162,773.75,0.0,3.363885e-08,--,na
74.162,774.0,0.0,3.43228e-08,--,na
74.162,774.25,0.0,3.33387e-08,--,na
74.162,774.5,0.0,3.38578e-08,--,na
74.162,774.75,0.0,3.369305e-08,--,na
74.162,775.0,0.0,3.22852e-08,--,na
74.162,775.25,0.0,3.275225e-08,--,na
74.162,775.5,0.0,3.258555e-08,--,na
74.162,775.75,0.0,3.27149e-08,--,na
74.162,776.0,0.0,3.25542e-08,--,na
74.162,776.25,0.0,3.27454e-08,--,na
74.162,776.5,0.0,3.250585e-08,--,na
74.162,776.75,0.0,3.23295e-08,--,na
74.162,777.0,0.0,3.19911e-08,--,na
74.162,777.25,0.0,3.2103e-08,--,na
74.162,777.5,0.0,3.237845e-08,--,na
74.162,777.75,0.0,3.2035400000000004e-08,--,na
74.162,778.0,0.0,3.16352e-08,--,na
74.162,778.25,0.0,3.167855e-08,--,na
74.162,778.5,0.0,3.09633e-08,--,na
74.162,778.75,0.0,3.231945e-08,--,na
74.162,779.0,0.0,3.16063e-08,--,na
74.162,779.25,0.0,3.2296899999999996e-08,--,na
74.162,779.5,0.0,3.11966e-08,--,na
74.162,779.75,0.0,3.1374049999999996e-08,--,na
74.162,780.0,0.0,3.08488e-08,--,na
74.162,780.25,0.0,3.132115e-08,--,na
74.162,780.5,0.0,3.18155e-08,--,na
74.162,780.75,0.0,3.12655e-08,--,na
74.162,781.0,0.0,3.139815e-08,--,na
74.162,781.25,0.0,3.15241e-08,--,na
74.162,781.5,0.0,3.11849e-08,--,na
74.162,781.75,0.0,3.108285e-08,--,na
74.162,782.0,0.0,3.1225e-08,--,na
74.162,782.25,0.0,3.103665e-08,--,na
74.162,782.5,0.0,3.20217e-08,--,na
74.162,782.75,0.0,3.153565e-08,--,na
74.162,783.0,0.0,3.12131e-08,--,na
74.162,783.25,0.0,3.0803e-08,--,na
74.162,783.5,0.0,3.1079e-08,--,na
74.162,783.75,0.0,3.1083e-08,--,na
